Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
MEK Hussey,MA Starc,3,2,2,0,2,0,0,14,9,155.55
MEK Hussey,JA Morkel,3,2,0,0,0,0,1,2,6,33.33
AP Tare,MA Starc,2,1,0,0,0,0,0,1,3,33.33
AP Tare,JA Morkel,7,1,0,0,2,0,0,9,10,90.00
AP Tare,VR Aaron,0,2,1,1,0,0,1,7,5,140.00
AT Rayudu,MA Starc,0,0,1,0,0,0,1,2,2,100.00
AT Rayudu,JA Morkel,0,2,0,0,1,0,0,6,3,200.00
AT Rayudu,VR Aaron,2,6,0,0,0,0,0,6,8,75.00
AT Rayudu,YS Chahal,2,7,1,0,0,0,0,9,10,90.00
AT Rayudu,AB Dinda,4,5,2,0,0,0,0,9,11,81.81
AT Rayudu,Yuvraj Singh,0,3,0,0,0,0,0,3,3,100.00
RG Sharma,YS Chahal,0,1,0,0,0,0,1,1,2,50.00
RG Sharma,AB Dinda,2,1,0,0,0,0,0,1,3,33.33
KA Pollard,YS Chahal,2,2,0,0,0,0,1,2,5,40.00
KA Pollard,AB Dinda,1,1,0,0,0,0,0,1,2,50.00
CJ Anderson,MA Starc,0,1,0,0,0,0,1,1,2,50.00
CJ Anderson,VR Aaron,3,0,0,0,2,0,0,8,5,160.00
CJ Anderson,YS Chahal,3,3,1,0,0,0,0,5,7,71.42
CJ Anderson,AB Dinda,0,2,0,0,0,0,0,2,2,100.00
CJ Anderson,Yuvraj Singh,1,2,0,0,0,0,0,2,3,66.66
Harbhajan Singh,MA Starc,2,0,0,0,0,0,0,0,2,0.00
Harbhajan Singh,VR Aaron,0,1,1,0,1,0,1,7,4,175.00
Harbhajan Singh,AB Dinda,1,1,0,0,0,0,0,1,2,50.00
Z Khan,AB Dinda,1,0,0,0,0,0,1,0,2,0.00
SL Malinga,MA Starc,0,1,0,0,0,0,0,1,1,100.00
SL Malinga,VR Aaron,0,1,0,0,0,0,0,1,1,100.00
SL Malinga,AB Dinda,2,0,0,0,0,0,0,0,2,0.00
PP Ojha,MA Starc,3,1,0,0,0,0,0,1,4,25.00
PP Ojha,VR Aaron,1,0,0,0,0,0,0,0,1,0.00
JJ Bumrah,MA Starc,0,1,0,0,0,0,0,1,1,100.00
NJ Maddinson,Z Khan,1,1,0,0,1,0,0,5,3,166.66
NJ Maddinson,Harbhajan Singh,0,0,0,1,0,0,0,3,1,300.00
NJ Maddinson,SL Malinga,2,0,0,0,1,0,1,4,4,100.00
PA Patel,Z Khan,3,4,1,0,1,0,0,10,9,111.11
PA Patel,Harbhajan Singh,5,4,0,0,0,0,0,4,9,44.44
PA Patel,SL Malinga,4,4,1,0,3,0,0,18,12,150.00
PA Patel,JJ Bumrah,1,3,0,0,0,0,0,3,4,75.00
PA Patel,PP Ojha,1,5,1,1,3,0,0,22,11,200.00
V Kohli,Z Khan,1,0,0,0,0,0,1,0,2,0.00
Yuvraj Singh,Z Khan,1,0,0,0,0,0,1,0,2,0.00
AB de Villiers,Z Khan,4,3,1,0,0,0,0,5,8,62.50
AB de Villiers,Harbhajan Singh,8,5,1,0,0,0,0,7,14,50.00
AB de Villiers,SL Malinga,2,1,1,0,1,0,0,7,5,140.00
AB de Villiers,JJ Bumrah,3,3,1,0,0,1,0,11,8,137.50
AB de Villiers,PP Ojha,4,7,0,0,2,0,0,15,13,115.38
