Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
CH Gayle,IK Pathan,2,5,0,0,1,3,0,27,11,245.45
CH Gayle,UT Yadav,7,3,0,0,0,2,0,15,12,125.00
CH Gayle,VR Aaron,3,3,0,0,2,1,0,17,9,188.88
CH Gayle,AD Russell,6,4,1,0,3,2,0,30,16,187.50
CH Gayle,P Negi,2,3,0,0,1,4,0,31,10,310.00
CH Gayle,Y Venugopal Rao,1,2,0,0,0,1,0,8,4,200.00
TM Dilshan,IK Pathan,2,0,1,0,2,0,0,10,5,200.00
TM Dilshan,VR Aaron,1,0,0,0,0,0,1,0,2,0.00
V Kohli,IK Pathan,2,5,1,0,0,0,0,7,8,87.50
V Kohli,UT Yadav,3,5,1,0,3,1,0,25,13,192.30
V Kohli,VR Aaron,5,4,0,0,4,0,0,20,13,153.84
V Kohli,AD Russell,2,6,0,0,1,0,0,10,9,111.11
V Kohli,P Negi,3,4,1,0,0,0,0,6,8,75.00
V Kohli,Y Venugopal Rao,0,1,0,0,1,0,0,5,2,250.00
UBT Chand,TM Dilshan,0,1,0,0,0,0,0,1,1,100.00
UBT Chand,Z Khan,1,2,0,0,2,0,0,10,5,200.00
UBT Chand,R Vinay Kumar,1,1,0,0,0,1,1,7,4,175.00
DA Warner,TM Dilshan,2,1,0,0,2,0,0,9,5,180.00
DA Warner,Z Khan,2,0,0,0,0,1,1,6,4,150.00
Y Venugopal Rao,Z Khan,0,2,0,0,1,0,0,6,3,200.00
Y Venugopal Rao,R Vinay Kumar,2,2,0,0,1,0,0,6,5,120.00
Y Venugopal Rao,HV Patel,2,3,0,0,0,1,0,9,6,150.00
Y Venugopal Rao,M Muralitharan,0,4,0,0,1,0,1,8,6,133.33
Y Venugopal Rao,P Parameswaran,0,3,0,0,1,0,0,7,4,175.00
DPMD Jayawardene,R Vinay Kumar,2,1,0,0,0,0,0,1,3,33.33
DPMD Jayawardene,HV Patel,2,4,0,0,0,0,0,4,6,66.66
DPMD Jayawardene,M Muralitharan,1,2,1,0,0,0,0,4,4,100.00
DPMD Jayawardene,P Parameswaran,0,0,0,0,0,0,1,0,1,0.00
LRPL Taylor,R Vinay Kumar,0,0,0,0,0,0,1,0,1,0.00
LRPL Taylor,HV Patel,1,3,0,0,2,0,0,11,6,183.33
LRPL Taylor,M Muralitharan,2,5,0,0,3,2,0,29,12,241.66
LRPL Taylor,P Parameswaran,2,2,0,0,2,0,0,15,7,214.28
NV Ojha,Z Khan,2,0,1,0,0,0,1,2,4,50.00
NV Ojha,HV Patel,1,3,1,0,1,0,0,9,6,150.00
NV Ojha,M Muralitharan,0,2,0,0,0,0,0,2,2,100.00
AD Russell,Z Khan,0,3,1,0,0,1,0,11,5,220.00
AD Russell,R Vinay Kumar,1,4,0,0,1,1,0,14,7,200.00
AD Russell,P Parameswaran,1,0,0,0,0,1,1,6,3,200.00
IK Pathan,Z Khan,0,1,1,0,0,0,1,3,3,100.00
IK Pathan,R Vinay Kumar,0,1,0,0,0,0,0,1,1,100.00
P Negi,R Vinay Kumar,1,1,0,0,1,0,0,5,3,166.66
P Negi,P Parameswaran,0,1,0,0,0,0,0,1,1,100.00
UT Yadav,P Parameswaran,1,0,0,0,0,0,1,0,2,0.00
