Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
AC Gilchrist,S Narwal,1,1,0,0,0,0,1,1,3,33.33
VVS Laxman,S Narwal,3,2,0,0,0,0,0,2,5,40.00
VVS Laxman,AA Jhunjhunwala,0,1,0,0,0,0,0,1,1,100.00
VVS Laxman,SK Trivedi,1,2,0,0,1,0,0,6,4,150.00
VVS Laxman,SW Tait,0,1,0,0,0,0,1,1,2,50.00
HH Gibbs,S Narwal,2,1,1,0,0,0,0,3,4,75.00
HH Gibbs,AA Jhunjhunwala,2,1,0,0,0,2,0,13,5,260.00
HH Gibbs,SK Trivedi,0,1,0,0,1,0,0,5,2,250.00
HH Gibbs,SW Tait,1,0,0,0,1,0,0,4,2,200.00
HH Gibbs,SK Warne,0,0,0,0,0,0,1,0,1,0.00
A Symonds,S Narwal,2,1,0,0,3,0,0,13,6,216.66
A Symonds,SK Trivedi,0,1,0,1,0,0,0,4,2,200.00
A Symonds,SW Tait,1,1,0,0,0,0,0,1,2,50.00
A Symonds,SK Warne,1,2,1,0,0,0,0,4,4,100.00
RG Sharma,S Narwal,0,0,0,0,0,1,0,6,1,600.00
RG Sharma,SK Trivedi,1,4,0,0,2,1,0,18,8,225.00
RG Sharma,SW Tait,0,4,0,0,0,1,1,10,6,166.66
RG Sharma,SK Warne,2,5,0,0,0,0,0,5,7,71.42
RG Sharma,YK Pathan,2,5,0,0,0,0,0,5,7,71.42
RG Sharma,AC Voges,1,5,0,0,0,0,0,5,6,83.33
TL Suman,SK Trivedi,0,2,0,0,0,0,0,2,2,100.00
TL Suman,SW Tait,1,0,0,0,0,0,1,0,2,0.00
TL Suman,SK Warne,5,2,1,0,0,0,0,4,8,50.00
TL Suman,YK Pathan,0,3,0,0,0,0,0,3,3,100.00
Y Venugopal Rao,SW Tait,2,1,0,0,0,0,0,1,3,33.33
Y Venugopal Rao,AC Voges,1,1,0,0,0,0,0,1,2,50.00
WPUJC Vaas,SW Tait,2,1,0,0,0,0,0,1,3,33.33
WPUJC Vaas,SK Warne,2,2,0,0,0,0,0,2,4,50.00
WPUJC Vaas,YK Pathan,0,2,0,0,0,0,0,2,2,100.00
WPUJC Vaas,AC Voges,1,3,0,0,0,0,0,3,4,75.00
R Sharma,S Narwal,1,0,2,0,0,1,1,10,5,200.00
RP Singh,SW Tait,3,1,0,0,0,0,0,1,4,25.00
MJ Lumb,WPUJC Vaas,4,2,0,0,2,0,0,10,8,125.00
MJ Lumb,RP Singh,2,1,0,0,5,0,0,21,8,262.50
MJ Lumb,RG Sharma,1,3,1,0,0,0,0,5,5,100.00
MJ Lumb,R Sharma,3,5,1,0,0,0,0,7,9,77.77
MJ Lumb,PP Ojha,0,2,0,0,0,0,0,2,2,100.00
NV Ojha,RP Singh,3,1,0,0,0,0,0,1,4,25.00
NV Ojha,RG Sharma,3,2,0,0,1,1,0,12,7,171.42
NV Ojha,R Sharma,3,1,0,0,0,0,0,1,4,25.00
NV Ojha,PP Ojha,1,0,0,0,0,0,1,0,2,0.00
YK Pathan,WPUJC Vaas,1,5,0,0,0,2,0,17,8,212.50
YK Pathan,R Sharma,2,4,0,0,0,3,0,22,9,244.44
YK Pathan,PP Ojha,5,2,1,0,2,3,0,30,13,230.76
YK Pathan,A Symonds,1,2,1,0,0,0,0,4,4,100.00
FY Fazal,WPUJC Vaas,0,2,0,0,0,0,0,2,2,100.00
FY Fazal,PP Ojha,0,1,0,0,0,0,0,1,1,100.00
FY Fazal,A Symonds,6,1,0,0,1,0,0,5,8,62.50
