Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
CH Gayle,GJ Maxwell,2,0,0,0,2,2,0,20,6,333.33
CH Gayle,Sandeep Sharma,0,0,0,0,0,0,1,0,1,0.00
PA Patel,Sandeep Sharma,4,1,0,0,0,0,1,1,6,16.66
PA Patel,MG Johnson,0,1,0,0,0,0,0,1,1,100.00
V Kohli,Sandeep Sharma,0,0,0,0,1,0,1,4,2,200.00
YV Takawale,Sandeep Sharma,2,0,0,0,0,0,0,0,2,0.00
YV Takawale,MG Johnson,4,0,0,0,0,0,1,0,5,0.00
AB de Villiers,Sandeep Sharma,0,1,0,0,1,0,0,5,2,250.00
AB de Villiers,MG Johnson,2,3,1,0,1,0,0,9,7,128.57
AB de Villiers,L Balaji,1,1,0,0,0,0,0,1,2,50.00
AB de Villiers,AR Patel,1,2,0,0,0,0,0,2,3,66.66
AB de Villiers,R Dhawan,0,0,0,0,0,0,1,0,1,0.00
Yuvraj Singh,GJ Maxwell,0,3,0,0,1,0,0,7,4,175.00
Yuvraj Singh,Sandeep Sharma,3,1,0,0,1,0,0,5,5,100.00
Yuvraj Singh,MG Johnson,1,3,1,0,0,0,0,5,5,100.00
Yuvraj Singh,L Balaji,2,2,0,0,1,0,0,6,5,120.00
Yuvraj Singh,AR Patel,0,2,0,0,0,1,0,8,3,266.66
Yuvraj Singh,R Dhawan,5,4,0,0,0,0,1,4,10,40.00
JA Morkel,GJ Maxwell,3,2,2,0,0,1,0,12,8,150.00
JA Morkel,L Balaji,1,0,0,0,0,0,1,0,2,0.00
JA Morkel,R Dhawan,1,3,0,0,0,0,0,3,4,75.00
MA Starc,MG Johnson,0,0,0,0,0,0,1,0,1,0.00
MA Starc,L Balaji,2,4,1,0,0,0,0,6,7,85.71
MA Starc,AR Patel,4,0,0,0,0,0,0,0,4,0.00
MA Starc,R Dhawan,3,2,0,0,0,0,0,2,5,40.00
VR Aaron,MG Johnson,0,1,0,0,0,0,0,1,1,100.00
VR Aaron,L Balaji,4,4,0,0,0,0,0,4,8,50.00
VR Aaron,AR Patel,1,1,0,0,0,0,0,1,2,50.00
VR Aaron,R Dhawan,1,1,2,0,0,0,0,5,4,125.00
AB Dinda,MG Johnson,3,2,0,0,0,0,0,2,5,40.00
CA Pujara,MA Starc,8,1,1,0,0,0,0,3,10,30.00
CA Pujara,JA Morkel,1,2,0,0,1,0,0,6,4,150.00
CA Pujara,VR Aaron,2,1,0,0,0,0,0,1,3,33.33
CA Pujara,AB Dinda,0,0,0,0,0,0,1,0,1,0.00
V Sehwag,MA Starc,3,1,0,0,0,0,0,1,4,25.00
V Sehwag,JA Morkel,0,2,0,0,0,0,0,2,2,100.00
V Sehwag,VR Aaron,2,3,1,0,2,0,0,13,8,162.50
V Sehwag,AB Dinda,1,0,0,0,2,0,0,8,3,266.66
V Sehwag,YS Chahal,2,4,2,0,0,0,1,8,9,88.88
WP Saha,VR Aaron,2,1,0,0,0,0,1,1,4,25.00
WP Saha,AB Dinda,1,1,0,0,0,0,0,1,2,50.00
GJ Maxwell,VR Aaron,0,0,0,0,0,0,1,0,1,0.00
GJ Maxwell,YS Chahal,1,2,2,0,0,0,0,6,5,120.00
DA Miller,MA Starc,2,1,1,0,0,0,0,3,4,75.00
DA Miller,JA Morkel,2,0,1,0,3,0,0,14,6,233.33
DA Miller,VR Aaron,1,1,0,0,0,0,0,1,2,50.00
DA Miller,YS Chahal,2,4,0,0,1,0,1,8,8,100.00
GJ Bailey,MA Starc,1,1,0,0,0,0,0,1,2,50.00
GJ Bailey,VR Aaron,0,2,0,0,1,0,0,6,3,200.00
GJ Bailey,AB Dinda,0,4,0,0,0,0,0,4,4,100.00
GJ Bailey,YS Chahal,1,1,0,0,0,0,0,1,2,50.00
GJ Bailey,Yuvraj Singh,1,4,0,0,0,0,0,4,5,80.00
R Dhawan,MA Starc,2,1,1,0,0,0,0,3,4,75.00
R Dhawan,VR Aaron,1,1,0,0,1,0,0,5,3,166.66
R Dhawan,AB Dinda,5,2,0,0,1,0,0,6,8,75.00
R Dhawan,Yuvraj Singh,2,3,1,0,1,0,0,9,7,128.57
