Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
DA Warner,A Kumble,0,2,1,0,0,0,1,4,4,100.00
DA Warner,R Vinay Kumar,1,1,0,0,1,0,0,5,3,166.66
DA Warner,A Mithun,2,1,0,0,1,0,0,5,4,125.00
DA Warner,JH Kallis,3,1,0,0,1,0,0,5,5,100.00
DA Warner,KP Pietersen,2,1,0,0,0,0,0,1,3,33.33
DA Warner,KP Appanna,0,1,0,0,0,2,0,13,3,433.33
V Sehwag,A Kumble,7,1,0,0,2,1,0,15,11,136.36
V Sehwag,R Vinay Kumar,4,2,0,0,3,0,0,14,9,155.55
V Sehwag,A Mithun,0,0,0,0,0,1,1,6,2,300.00
G Gambhir,A Mithun,0,1,0,0,0,0,0,1,1,100.00
PD Collingwood,A Kumble,4,1,0,0,0,1,0,7,6,116.66
PD Collingwood,R Vinay Kumar,1,2,0,0,0,1,0,8,4,200.00
PD Collingwood,A Mithun,0,4,0,0,1,2,0,20,7,285.71
PD Collingwood,JH Kallis,4,2,1,0,1,1,0,14,9,155.55
PD Collingwood,KP Pietersen,2,0,1,0,0,0,0,2,3,66.66
PD Collingwood,KP Appanna,5,6,0,0,0,0,0,6,11,54.54
PD Collingwood,CL White,2,0,1,0,1,2,0,18,6,300.00
KD Karthik,A Kumble,0,0,1,0,1,0,0,6,2,300.00
KD Karthik,KP Appanna,1,0,0,0,0,0,1,0,2,0.00
KM Jadhav,A Mithun,0,3,0,0,0,0,0,3,3,100.00
KM Jadhav,KP Appanna,2,4,0,0,0,0,0,4,6,66.66
DL Vettori,A Kumble,0,1,0,0,0,0,0,1,1,100.00
DL Vettori,R Vinay Kumar,4,2,1,0,1,0,0,8,8,100.00
DL Vettori,A Mithun,0,2,0,0,0,0,0,2,2,100.00
DL Vettori,JH Kallis,1,1,1,0,1,0,0,7,4,175.00
DL Vettori,KP Appanna,1,1,0,0,0,0,0,1,2,50.00
JH Kallis,MF Maharoof,1,4,0,0,3,0,0,16,8,200.00
JH Kallis,A Mishra,3,3,0,0,1,0,0,7,7,100.00
JH Kallis,DL Vettori,2,2,0,0,0,1,0,8,5,160.00
JH Kallis,R Bhatia,0,8,1,0,1,0,0,14,10,140.00
JH Kallis,PJ Sangwan,3,7,1,0,0,0,1,9,12,75.00
CL White,MF Maharoof,2,3,0,0,0,0,0,3,5,60.00
CL White,A Mishra,4,1,0,0,0,0,1,1,6,16.66
KP Pietersen,MF Maharoof,5,0,0,0,0,0,0,0,5,0.00
KP Pietersen,A Mishra,1,0,0,0,0,0,0,0,1,0.00
KP Pietersen,DL Vettori,0,1,1,0,0,1,0,9,3,300.00
KP Pietersen,R Bhatia,2,5,0,0,0,0,0,5,7,71.42
KP Pietersen,PJ Sangwan,0,2,0,0,0,0,1,2,3,66.66
RV Uthappa,DL Vettori,2,0,1,0,0,1,0,8,4,200.00
RV Uthappa,PJ Sangwan,1,2,1,0,0,0,1,4,5,80.00
LRPL Taylor,A Mishra,1,1,0,0,0,3,0,19,5,380.00
LRPL Taylor,R Bhatia,2,1,1,0,0,0,1,3,5,60.00
V Kohli,MF Maharoof,0,1,0,0,0,0,1,1,2,50.00
V Kohli,DL Vettori,0,3,0,0,0,0,0,3,3,100.00
V Kohli,R Bhatia,0,2,0,0,0,0,0,2,2,100.00
V Kohli,PJ Sangwan,0,3,0,0,1,0,0,7,4,175.00
R Dravid,MF Maharoof,0,1,0,0,1,0,0,5,2,250.00
R Dravid,A Mishra,0,0,1,0,0,0,1,2,2,100.00
R Dravid,DL Vettori,1,3,0,0,1,0,0,7,5,140.00
R Vinay Kumar,MF Maharoof,0,1,1,0,0,0,0,3,2,150.00
R Vinay Kumar,DL Vettori,0,0,0,0,0,0,1,0,1,0.00
A Mithun,A Mishra,0,0,0,0,0,0,1,0,1,0.00
A Mithun,DL Vettori,1,1,0,0,1,0,0,5,3,166.66
A Kumble,A Mishra,0,1,0,0,0,0,0,1,1,100.00
KP Appanna,A Mishra,1,1,0,0,0,0,0,1,2,50.00
