Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
SR Watson,B Lee,6,0,0,0,1,0,1,4,8,50.00
SR Watson,Mohammed Shami,1,1,0,0,0,0,0,1,2,50.00
AM Rahane,B Lee,1,1,0,0,0,0,0,1,2,50.00
AM Rahane,Mohammed Shami,6,3,1,0,2,1,0,19,13,146.15
AM Rahane,SP Narine,3,2,0,0,1,0,1,6,7,85.71
AM Rahane,JH Kallis,0,3,0,0,0,0,0,3,3,100.00
AM Rahane,R Bhatia,2,5,0,0,0,0,0,5,7,71.42
AM Rahane,LR Shukla,0,2,0,0,0,0,0,2,2,100.00
R Dravid,B Lee,5,1,1,0,1,0,0,7,8,87.50
R Dravid,SP Narine,2,1,1,0,0,0,0,3,4,75.00
R Dravid,JH Kallis,3,1,0,0,1,0,0,5,5,100.00
R Dravid,R Bhatia,0,2,0,0,0,0,1,2,3,66.66
STR Binny,JH Kallis,2,1,0,0,1,0,0,5,4,125.00
STR Binny,R Bhatia,3,1,0,0,2,0,0,9,6,150.00
STR Binny,LR Shukla,0,0,0,0,0,0,1,0,1,0.00
BJ Hodge,B Lee,2,1,0,0,1,0,0,5,4,125.00
BJ Hodge,Mohammed Shami,0,2,0,0,1,0,0,6,3,200.00
BJ Hodge,SP Narine,1,3,0,0,1,0,0,7,5,140.00
BJ Hodge,JH Kallis,1,5,1,0,1,0,0,11,8,137.50
BJ Hodge,R Bhatia,0,1,0,0,1,0,0,5,2,250.00
BJ Hodge,LR Shukla,4,2,1,0,2,0,0,12,9,133.33
KK Cooper,SP Narine,1,0,0,0,0,0,1,0,2,0.00
DH Yagnik,B Lee,1,0,1,0,0,0,0,2,2,100.00
DH Yagnik,SP Narine,3,0,1,0,1,1,0,12,6,200.00
DH Yagnik,JH Kallis,1,2,0,0,0,0,0,2,3,66.66
S Sreesanth,JH Kallis,1,1,0,0,0,0,0,1,2,50.00
MS Bisla,S Sreesanth,1,0,0,0,0,0,0,0,1,0.00
MS Bisla,SW Tait,1,1,0,0,0,0,0,1,2,50.00
MS Bisla,R Shukla,0,0,0,0,0,0,1,0,1,0.00
G Gambhir,S Sreesanth,2,0,1,0,1,1,0,12,5,240.00
G Gambhir,SW Tait,4,2,0,0,0,0,0,2,6,33.33
G Gambhir,R Shukla,2,2,1,0,0,0,0,4,5,80.00
G Gambhir,KK Cooper,1,2,0,0,0,0,0,2,3,66.66
G Gambhir,SK Trivedi,1,0,1,0,0,0,1,2,3,66.66
JH Kallis,R Shukla,0,0,0,0,0,0,1,0,1,0.00
MK Tiwary,SW Tait,2,2,0,0,0,0,0,2,4,50.00
MK Tiwary,R Shukla,1,1,1,1,1,0,0,10,5,200.00
MK Tiwary,KK Cooper,1,2,0,0,0,0,0,2,3,66.66
MK Tiwary,SK Trivedi,0,0,0,0,0,0,1,0,1,0.00
EJG Morgan,S Sreesanth,6,3,0,0,0,0,0,3,9,33.33
EJG Morgan,SW Tait,1,1,0,1,2,1,0,18,6,300.00
EJG Morgan,R Shukla,3,0,1,0,1,1,0,12,6,200.00
EJG Morgan,KK Cooper,3,3,1,0,0,0,1,5,8,62.50
EJG Morgan,SK Trivedi,2,5,1,0,0,1,0,13,9,144.44
YK Pathan,KK Cooper,0,0,0,0,0,0,1,0,1,0.00
YK Pathan,SK Trivedi,1,0,0,0,0,0,0,0,1,0.00
LR Shukla,S Sreesanth,1,0,0,0,0,0,0,0,1,0.00
LR Shukla,KK Cooper,0,1,0,0,0,0,0,1,1,100.00
LR Shukla,SK Trivedi,5,1,0,0,0,0,1,1,7,14.28
R Bhatia,S Sreesanth,1,1,0,0,1,0,0,5,3,166.66
R Bhatia,SW Tait,0,0,0,0,0,0,1,0,1,0.00
R Bhatia,SK Trivedi,0,1,1,0,1,0,0,7,3,233.33
B Lee,S Sreesanth,1,0,0,0,1,0,1,4,3,133.33
B Lee,SW Tait,2,1,0,0,0,0,0,1,3,33.33
Mohammed Shami,S Sreesanth,2,0,0,0,0,0,0,0,2,0.00
Mohammed Shami,SW Tait,0,1,1,0,0,0,0,3,2,150.00
Mohammed Shami,KK Cooper,3,2,0,0,0,0,1,2,6,33.33
SP Narine,KK Cooper,0,2,0,0,0,0,0,2,2,100.00
