Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
A Mukund,A Chandila,0,3,1,0,0,0,0,5,4,125.00
A Mukund,JP Faulkner,3,3,0,0,0,0,0,3,6,50.00
A Mukund,S Sreesanth,0,1,0,0,0,0,0,1,1,100.00
A Mukund,SR Watson,2,3,1,0,1,0,0,9,7,128.57
A Mukund,SK Trivedi,1,1,0,0,0,0,1,1,3,33.33
CH Gayle,A Chandila,2,0,0,0,3,0,0,12,5,240.00
CH Gayle,JP Faulkner,1,0,0,1,1,0,0,7,3,233.33
CH Gayle,S Sreesanth,2,1,0,0,2,1,0,15,6,250.00
CH Gayle,SR Watson,1,0,0,0,0,0,1,0,2,0.00
V Kohli,A Chandila,3,5,0,0,1,0,0,9,9,100.00
V Kohli,JP Faulkner,2,1,0,0,0,0,0,1,3,33.33
V Kohli,S Sreesanth,2,1,0,0,0,0,0,1,3,33.33
V Kohli,SR Watson,3,2,0,0,0,0,1,2,6,33.33
V Kohli,SK Trivedi,3,4,2,0,2,0,0,16,11,145.45
V Kohli,STR Binny,1,1,1,0,0,0,0,3,3,100.00
AB de Villiers,A Chandila,0,3,1,0,2,0,0,13,6,216.66
AB de Villiers,S Sreesanth,0,0,0,0,0,0,1,0,1,0.00
AB de Villiers,SK Trivedi,0,3,0,0,0,0,0,3,3,100.00
AB de Villiers,STR Binny,1,1,0,0,1,0,0,5,3,166.66
MC Henriques,JP Faulkner,0,1,1,0,0,0,0,3,2,150.00
MC Henriques,S Sreesanth,7,2,1,0,2,0,0,12,12,100.00
MC Henriques,SR Watson,2,1,0,0,0,1,0,7,4,175.00
MC Henriques,SK Trivedi,1,0,0,0,0,0,0,0,1,0.00
SS Tiwary,JP Faulkner,2,1,1,0,0,0,0,3,4,75.00
SS Tiwary,S Sreesanth,0,2,1,0,0,0,0,4,3,133.33
SS Tiwary,SR Watson,0,1,0,0,0,0,0,1,1,100.00
R Rampaul,SR Watson,1,1,1,0,0,0,1,3,4,75.00
R Vinay Kumar,JP Faulkner,1,0,2,0,0,3,0,22,6,366.66
R Dravid,R Rampaul,5,0,0,0,2,0,0,8,7,114.28
R Dravid,RP Singh,0,1,1,0,2,0,0,11,4,275.00
R Dravid,R Vinay Kumar,1,0,0,0,0,0,0,0,1,0.00
R Dravid,MC Henriques,2,1,1,0,0,0,1,3,5,60.00
AM Rahane,R Rampaul,4,0,0,0,0,0,1,0,5,0.00
AM Rahane,RP Singh,0,2,0,0,0,0,0,2,2,100.00
SV Samson,R Rampaul,0,0,0,0,0,0,1,0,1,0.00
SV Samson,RP Singh,2,3,0,0,1,0,0,7,6,116.66
SV Samson,R Vinay Kumar,5,1,0,1,4,0,0,20,11,181.81
SV Samson,MC Henriques,3,2,0,0,0,0,0,2,5,40.00
SV Samson,M Kartik,0,6,1,0,0,2,0,20,9,222.22
SV Samson,JD Unadkat,4,1,1,1,2,0,0,14,9,155.55
SR Watson,R Rampaul,2,1,0,1,0,0,0,4,4,100.00
SR Watson,RP Singh,2,3,1,0,1,0,1,9,8,112.50
SR Watson,R Vinay Kumar,0,2,0,0,0,1,0,8,3,266.66
SR Watson,MC Henriques,2,0,0,0,0,0,0,0,2,0.00
SR Watson,M Kartik,1,6,1,0,1,0,0,12,9,133.33
SR Watson,JD Unadkat,0,4,0,0,1,0,0,8,5,160.00
BJ Hodge,R Rampaul,1,4,0,0,0,2,0,16,7,228.57
BJ Hodge,RP Singh,0,2,1,0,0,0,0,4,3,133.33
BJ Hodge,R Vinay Kumar,0,2,1,0,0,0,1,4,4,100.00
BJ Hodge,JD Unadkat,0,2,1,0,1,0,0,8,4,200.00
STR Binny,RP Singh,0,1,0,0,0,0,0,1,1,100.00
STR Binny,R Vinay Kumar,0,1,0,0,1,0,0,5,2,250.00
OA Shah,R Vinay Kumar,0,1,0,0,0,0,0,1,1,100.00
JP Faulkner,R Vinay Kumar,0,1,0,0,0,0,0,1,1,100.00
