Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
AJ Finch,Z Khan,5,0,0,0,2,0,1,8,8,100.00
AJ Finch,SL Malinga,2,1,1,0,0,0,0,3,4,75.00
AJ Finch,PP Ojha,1,1,0,0,1,0,0,5,3,166.66
S Dhawan,Z Khan,1,1,0,0,1,0,1,5,4,125.00
S Dhawan,SL Malinga,1,1,0,0,0,0,0,1,2,50.00
KL Rahul,Z Khan,3,4,1,0,1,0,0,10,9,111.11
KL Rahul,SL Malinga,1,2,2,0,0,0,1,6,6,100.00
KL Rahul,PP Ojha,1,4,1,0,1,0,0,10,7,142.85
KL Rahul,Harbhajan Singh,2,5,1,0,0,0,0,7,8,87.50
KL Rahul,KA Pollard,1,7,1,0,1,0,0,13,10,130.00
DA Warner,Z Khan,0,3,0,0,0,0,0,3,3,100.00
DA Warner,SL Malinga,3,1,3,0,0,0,0,7,7,100.00
DA Warner,PP Ojha,1,4,1,0,0,2,0,18,8,225.00
DA Warner,Harbhajan Singh,8,7,1,0,0,0,0,9,16,56.25
DA Warner,KA Pollard,3,8,2,0,1,1,0,22,15,146.66
DA Warner,CJ Anderson,0,0,0,0,0,1,1,6,2,300.00
DJG Sammy,CJ Anderson,1,0,0,0,1,1,1,10,4,250.00
NV Ojha,SL Malinga,0,2,0,0,2,0,0,10,4,250.00
IK Pathan,SL Malinga,0,1,0,0,0,0,0,1,1,100.00
BR Dunk,DW Steyn,1,1,0,0,1,0,0,5,3,166.66
BR Dunk,B Kumar,6,0,0,0,0,0,0,0,6,0.00
BR Dunk,KV Sharma,2,0,1,0,2,0,0,10,5,200.00
BR Dunk,DJG Sammy,0,1,0,0,1,0,1,5,3,166.66
RG Sharma,DW Steyn,2,1,0,0,0,0,0,1,3,33.33
RG Sharma,B Kumar,1,0,0,0,0,0,1,0,2,0.00
CJ Anderson,DW Steyn,3,0,0,0,0,0,1,0,4,0.00
CJ Anderson,B Kumar,3,1,0,0,0,0,0,1,4,25.00
AT Rayudu,DW Steyn,3,0,0,0,2,0,0,8,5,160.00
AT Rayudu,B Kumar,1,1,0,0,1,0,0,5,3,166.66
AT Rayudu,KV Sharma,2,5,0,0,1,0,0,9,8,112.50
AT Rayudu,DJG Sammy,0,3,0,0,1,0,0,7,4,175.00
AT Rayudu,A Mishra,1,4,1,0,0,0,0,6,6,100.00
AT Rayudu,IK Pathan,0,0,0,0,0,0,1,0,1,0.00
KA Pollard,DW Steyn,4,2,0,0,0,0,0,2,6,33.33
KA Pollard,B Kumar,1,3,0,0,0,0,0,3,4,75.00
KA Pollard,KV Sharma,4,5,0,1,0,1,0,14,11,127.27
KA Pollard,DJG Sammy,1,2,1,0,1,0,0,8,5,160.00
KA Pollard,A Mishra,4,5,2,0,2,5,0,47,18,261.11
KA Pollard,IK Pathan,0,2,1,0,0,0,1,4,4,100.00
AP Tare,DW Steyn,0,1,1,0,0,0,1,3,3,100.00
AP Tare,IK Pathan,1,0,0,0,1,0,0,4,2,200.00
Harbhajan Singh,B Kumar,1,1,0,0,0,0,1,1,3,33.33
CM Gautam,B Kumar,1,0,0,0,1,0,0,4,2,200.00
CM Gautam,IK Pathan,3,0,0,0,0,0,0,0,3,0.00
Z Khan,IK Pathan,1,1,0,0,0,0,0,1,2,50.00
