Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
JH Kallis,DP Nannes,0,0,0,0,0,0,1,0,1,0.00
RV Uthappa,DP Nannes,1,1,1,0,0,0,0,3,3,100.00
RV Uthappa,A Nehra,0,0,0,0,0,0,1,0,1,0.00
KP Pietersen,DP Nannes,0,1,1,0,0,0,0,8,3,266.66
KP Pietersen,A Nehra,5,4,0,0,1,1,0,14,11,127.27
KP Pietersen,PJ Sangwan,1,0,1,0,0,0,0,2,2,100.00
KP Pietersen,A Mishra,2,3,0,0,0,0,0,3,5,60.00
KP Pietersen,DL Vettori,1,0,0,0,1,1,1,10,4,250.00
LRPL Taylor,DP Nannes,4,1,0,0,0,0,0,1,5,20.00
LRPL Taylor,A Nehra,2,3,1,0,1,0,0,9,7,128.57
LRPL Taylor,PJ Sangwan,2,1,0,0,1,0,0,5,4,125.00
LRPL Taylor,A Mishra,5,4,2,0,0,0,1,8,12,66.66
LRPL Taylor,DL Vettori,2,2,1,0,1,0,0,8,6,133.33
V Kohli,DP Nannes,2,3,0,0,0,0,0,3,5,60.00
V Kohli,A Nehra,0,0,0,0,0,0,1,0,1,0.00
V Kohli,PJ Sangwan,2,5,0,0,1,0,0,9,8,112.50
V Kohli,A Mishra,0,4,0,0,0,0,0,4,4,100.00
V Kohli,DL Vettori,1,4,1,0,0,0,0,6,6,100.00
MV Boucher,DP Nannes,3,2,1,0,1,0,0,8,7,114.28
MV Boucher,PJ Sangwan,4,3,0,0,0,2,1,15,10,150.00
MV Boucher,A Mishra,1,2,0,0,0,0,0,2,3,66.66
MV Boucher,DL Vettori,2,3,2,0,1,0,0,11,8,137.50
B Akhil,A Nehra,1,2,0,0,0,1,0,8,4,200.00
Pankaj Singh,A Nehra,0,1,0,0,0,0,0,1,1,100.00
G Gambhir,R Vinay Kumar,1,4,0,0,0,0,0,4,5,80.00
G Gambhir,Pankaj Singh,3,4,0,0,0,0,1,4,8,50.00
G Gambhir,JH Kallis,3,0,2,0,1,0,0,8,6,133.33
V Sehwag,R Vinay Kumar,2,1,0,0,0,1,0,7,4,175.00
V Sehwag,Pankaj Singh,0,0,0,0,0,0,1,0,1,0.00
TM Dilshan,R Vinay Kumar,1,3,1,0,1,0,0,9,6,150.00
TM Dilshan,Pankaj Singh,1,4,4,0,1,1,0,22,11,200.00
TM Dilshan,JH Kallis,1,2,0,0,0,1,0,8,4,200.00
TM Dilshan,A Kumble,3,7,0,0,1,0,0,11,11,100.00
TM Dilshan,KP Appanna,5,6,0,0,1,0,0,10,12,83.33
TM Dilshan,B Akhil,0,1,1,0,1,0,0,7,3,233.33
AB de Villiers,Pankaj Singh,1,1,0,0,0,0,0,1,2,50.00
AB de Villiers,A Kumble,4,7,2,0,0,0,0,11,13,84.61
AB de Villiers,KP Appanna,0,5,2,0,0,0,1,9,8,112.50
KD Karthik,JH Kallis,2,1,0,0,0,1,0,7,4,175.00
KD Karthik,KP Appanna,2,1,0,0,1,0,0,5,4,125.00
KD Karthik,B Akhil,0,0,0,0,0,0,1,0,1,0.00
M Manhas,R Vinay Kumar,1,2,1,0,1,0,0,8,5,160.00
M Manhas,Pankaj Singh,0,1,1,0,0,0,0,3,2,150.00
M Manhas,JH Kallis,0,1,1,0,2,0,0,11,4,275.00
M Manhas,B Akhil,1,1,0,0,0,0,0,1,2,50.00
