Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
AM Rahane,JP Duminy,2,7,0,0,1,0,0,11,10,110.00
AM Rahane,R Shukla,6,2,1,0,5,0,0,24,14,171.42
AM Rahane,S Kaul,1,3,0,0,0,0,0,3,4,75.00
AM Rahane,S Nadeem,6,5,0,0,1,1,1,15,14,107.14
AM Rahane,Imran Tahir,0,7,0,0,0,0,0,7,7,100.00
AM Rahane,MK Tiwary,0,0,0,0,1,0,0,4,1,400.00
KK Nair,JP Duminy,0,1,0,0,0,0,0,1,1,100.00
KK Nair,R Shukla,0,2,0,0,0,0,0,2,2,100.00
KK Nair,S Kaul,4,2,2,0,1,1,0,16,10,160.00
KK Nair,S Nadeem,0,0,0,0,0,0,1,0,1,0.00
KK Cooper,JP Duminy,0,0,0,0,0,1,1,6,2,300.00
KK Cooper,S Nadeem,0,4,0,0,0,2,0,16,6,266.66
KK Cooper,Imran Tahir,4,2,0,0,2,0,0,10,8,125.00
SV Samson,JP Duminy,0,5,0,0,0,0,0,5,5,100.00
SV Samson,R Shukla,1,0,0,0,1,0,0,4,2,200.00
SV Samson,S Kaul,0,1,1,0,0,2,0,15,4,375.00
SV Samson,S Nadeem,0,2,0,0,0,0,0,2,2,100.00
SV Samson,Imran Tahir,2,3,0,0,1,0,1,7,7,100.00
SV Samson,MK Tiwary,3,1,0,0,0,1,0,7,5,140.00
STR Binny,S Nadeem,1,0,0,0,0,0,0,0,1,0.00
STR Binny,Imran Tahir,0,0,0,0,0,0,1,0,1,0.00
BCJ Cutting,R Shukla,3,0,0,0,0,0,0,0,3,0.00
BCJ Cutting,Imran Tahir,0,1,0,0,0,0,0,1,1,100.00
BCJ Cutting,MK Tiwary,0,1,0,0,0,1,0,7,2,350.00
JP Faulkner,R Shukla,1,1,0,0,0,2,0,13,4,325.00
JP Faulkner,MK Tiwary,0,2,1,0,0,1,0,10,4,250.00
KP Pietersen,DS Kulkarni,4,1,0,0,0,0,0,1,5,20.00
KP Pietersen,BCJ Cutting,0,3,0,0,0,0,0,3,3,100.00
KP Pietersen,JP Faulkner,0,1,0,0,1,0,0,5,2,250.00
KP Pietersen,KK Cooper,2,1,0,0,0,0,0,1,3,33.33
KP Pietersen,PV Tambe,0,2,0,0,0,0,0,2,2,100.00
KP Pietersen,R Bhatia,1,1,0,0,0,0,1,1,3,33.33
MA Agarwal,DS Kulkarni,0,1,0,0,1,0,0,5,2,250.00
MA Agarwal,BCJ Cutting,0,2,1,0,2,0,0,12,5,240.00
MA Agarwal,JP Faulkner,2,0,0,0,0,0,1,0,3,0.00
KD Karthik,DS Kulkarni,2,0,0,0,0,0,1,0,3,0.00
KD Karthik,BCJ Cutting,2,2,0,0,0,0,0,2,4,50.00
KD Karthik,JP Faulkner,0,1,0,0,0,0,0,1,1,100.00
JP Duminy,DS Kulkarni,2,0,0,0,0,0,0,0,2,0.00
JP Duminy,KK Cooper,2,1,0,0,0,0,0,1,3,33.33
JP Duminy,PV Tambe,0,1,0,0,0,1,1,7,3,233.33
MK Tiwary,DS Kulkarni,3,3,2,0,0,1,0,13,9,144.44
MK Tiwary,BCJ Cutting,2,2,0,0,2,0,0,10,6,166.66
MK Tiwary,KK Cooper,2,2,0,0,2,0,0,10,6,166.66
MK Tiwary,PV Tambe,1,6,1,0,0,0,0,8,8,100.00
MK Tiwary,R Bhatia,3,5,1,0,0,1,0,13,10,130.00
MK Tiwary,STR Binny,1,3,0,0,1,0,0,7,5,140.00
LRPL Taylor,PV Tambe,0,3,0,0,0,0,0,3,3,100.00
LRPL Taylor,R Bhatia,0,1,0,0,0,0,1,1,2,50.00
KM Jadhav,PV Tambe,0,2,0,0,0,0,0,2,2,100.00
KM Jadhav,R Bhatia,0,1,0,0,0,0,0,1,1,100.00
S Nadeem,BCJ Cutting,1,0,0,0,0,0,1,0,2,0.00
S Nadeem,R Bhatia,1,1,0,0,0,0,0,1,2,50.00
Imran Tahir,BCJ Cutting,3,0,0,0,1,0,0,4,4,100.00
Imran Tahir,STR Binny,1,0,0,0,0,0,1,0,2,0.00
R Shukla,DS Kulkarni,0,2,0,0,0,0,0,2,2,100.00
R Shukla,KK Cooper,2,1,0,0,1,0,1,5,5,100.00
R Shukla,STR Binny,1,3,0,0,1,0,0,7,5,140.00
S Kaul,DS Kulkarni,0,1,0,0,0,0,0,1,1,100.00
S Kaul,KK Cooper,0,1,0,0,0,0,0,1,1,100.00
