Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
DA Warner,Sandeep Sharma,3,2,0,1,0,0,0,5,6,83.33
DA Warner,Anureet Singh,6,2,0,0,4,1,0,24,13,184.61
DA Warner,BE Hendricks,1,4,2,0,0,1,1,14,9,155.55
DA Warner,Gurkeerat Singh,3,3,1,0,2,1,0,19,10,190.00
DA Warner,GJ Maxwell,3,3,0,0,0,0,0,3,6,50.00
DA Warner,AR Patel,2,4,0,0,0,2,0,16,8,200.00
S Dhawan,Sandeep Sharma,4,1,1,0,2,0,0,11,8,137.50
S Dhawan,Anureet Singh,2,1,0,0,0,0,0,1,3,33.33
S Dhawan,BE Hendricks,0,2,0,0,2,0,0,10,4,250.00
S Dhawan,Gurkeerat Singh,0,2,0,0,0,0,0,2,2,100.00
S Dhawan,GJ Maxwell,0,0,0,0,0,0,1,0,1,0.00
MC Henriques,Sandeep Sharma,2,2,0,0,0,0,0,2,4,50.00
MC Henriques,BE Hendricks,0,2,0,0,2,0,0,10,4,250.00
MC Henriques,Gurkeerat Singh,2,2,0,0,1,0,1,6,6,100.00
MC Henriques,GJ Maxwell,2,3,0,0,1,0,0,7,6,116.66
MC Henriques,AR Patel,1,3,0,0,0,0,0,3,4,75.00
EJG Morgan,BE Hendricks,1,0,0,0,0,0,1,0,2,0.00
EJG Morgan,GJ Maxwell,1,1,0,0,1,2,0,17,5,340.00
NV Ojha,Anureet Singh,1,1,0,0,0,0,0,1,2,50.00
NV Ojha,BE Hendricks,0,1,0,0,0,0,0,1,1,100.00
KL Rahul,Sandeep Sharma,0,1,1,0,1,0,0,7,3,233.33
KL Rahul,Anureet Singh,1,1,1,0,0,1,0,9,4,225.00
KL Rahul,BE Hendricks,2,1,0,0,0,0,0,1,3,33.33
KV Sharma,Sandeep Sharma,0,2,0,0,0,1,0,8,3,266.66
KV Sharma,Anureet Singh,0,2,0,0,0,0,0,2,2,100.00
KV Sharma,BE Hendricks,1,1,0,0,0,0,0,1,2,50.00
M Vijay,B Kumar,8,1,0,0,1,0,0,5,10,50.00
M Vijay,TA Boult,1,1,0,0,2,1,0,15,5,300.00
M Vijay,I Sharma,1,0,0,0,1,0,0,4,2,200.00
M Vijay,Bipul Sharma,0,0,0,0,0,0,1,0,1,0.00
M Vohra,B Kumar,0,1,0,0,1,0,0,5,2,250.00
M Vohra,TA Boult,1,0,0,0,0,0,0,0,1,0.00
M Vohra,I Sharma,2,4,0,0,0,1,0,10,7,142.85
M Vohra,Bipul Sharma,2,1,0,0,1,0,1,5,5,100.00
WP Saha,TA Boult,1,1,0,0,0,0,0,1,2,50.00
WP Saha,I Sharma,1,2,0,0,0,0,0,2,3,66.66
WP Saha,Bipul Sharma,1,1,0,0,0,0,0,1,2,50.00
WP Saha,MC Henriques,1,1,0,0,0,0,1,1,3,33.33
GJ Maxwell,TA Boult,0,0,0,0,1,0,1,4,2,200.00
GJ Maxwell,Bipul Sharma,2,1,0,0,0,1,0,7,4,175.00
DA Miller,B Kumar,1,2,4,0,0,2,0,22,9,244.44
DA Miller,TA Boult,3,4,1,0,0,2,0,18,10,180.00
DA Miller,I Sharma,4,0,0,0,2,3,0,26,9,288.88
DA Miller,MC Henriques,2,7,0,0,0,0,0,7,9,77.77
DA Miller,KV Sharma,2,2,1,0,0,2,0,16,7,228.57
GJ Bailey,TA Boult,1,1,0,0,0,0,0,1,2,50.00
GJ Bailey,MC Henriques,2,3,0,0,0,0,1,3,6,50.00
GJ Bailey,KV Sharma,1,2,0,0,0,0,0,2,3,66.66
Gurkeerat Singh,MC Henriques,1,1,0,0,0,0,1,1,3,33.33
Gurkeerat Singh,KV Sharma,0,2,0,0,0,0,0,2,2,100.00
AR Patel,B Kumar,0,2,0,0,0,0,1,2,3,66.66
AR Patel,TA Boult,0,1,0,0,1,0,0,5,2,250.00
AR Patel,I Sharma,0,2,0,0,1,0,0,6,3,200.00
AR Patel,MC Henriques,1,2,0,0,0,0,0,2,3,66.66
