Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
CH Gayle,DP Nannes,5,0,0,0,1,0,0,4,6,66.66
CH Gayle,CH Morris,3,0,0,0,0,0,1,0,4,0.00
MA Agarwal,DP Nannes,4,1,0,0,1,0,0,5,6,83.33
MA Agarwal,CH Morris,2,2,0,0,0,0,0,2,4,50.00
MA Agarwal,MM Sharma,2,2,0,0,1,0,0,6,5,120.00
MA Agarwal,R Ashwin,-1,3,0,0,0,0,1,3,3,100.00
MA Agarwal,RA Jadeja,0,2,0,0,0,1,0,8,3,266.66
V Kohli,DP Nannes,0,1,1,0,0,0,0,3,2,150.00
V Kohli,CH Morris,2,1,1,1,1,1,1,16,8,200.00
V Kohli,MM Sharma,3,3,0,0,1,0,0,7,7,100.00
V Kohli,R Ashwin,5,7,2,0,0,1,0,17,15,113.33
V Kohli,RA Jadeja,1,4,1,0,0,0,0,6,6,100.00
V Kohli,DJ Bravo,2,5,2,0,0,0,0,9,9,100.00
AB de Villiers,DP Nannes,1,1,1,1,2,0,1,14,7,200.00
AB de Villiers,CH Morris,0,0,3,0,2,1,0,20,6,333.33
AB de Villiers,R Ashwin,2,3,0,0,1,0,0,7,6,116.66
AB de Villiers,RA Jadeja,0,2,0,0,1,0,0,6,3,200.00
AB de Villiers,DJ Bravo,1,5,2,0,2,0,0,17,10,170.00
DT Christian,CH Morris,0,0,1,0,0,0,1,2,2,100.00
R Rampaul,DJ Bravo,3,0,0,0,0,0,1,0,4,0.00
KB Arun Karthik,DP Nannes,2,1,1,0,0,0,0,3,4,75.00
KB Arun Karthik,DJ Bravo,0,0,1,0,0,0,0,2,1,200.00
MEK Hussey,R Rampaul,3,2,0,0,0,0,0,2,5,40.00
MEK Hussey,RP Singh,5,0,0,0,0,0,0,0,5,0.00
MEK Hussey,R Vinay Kumar,3,0,2,0,0,0,1,4,6,66.66
M Vijay,R Rampaul,2,1,0,0,0,0,1,1,4,25.00
M Vijay,RP Singh,0,1,0,0,0,0,0,1,1,100.00
SK Raina,R Rampaul,2,1,0,0,0,0,0,1,3,33.33
SK Raina,R Vinay Kumar,1,1,0,0,3,0,0,13,5,260.00
SK Raina,DT Christian,2,2,0,0,1,0,0,6,5,120.00
SK Raina,M Kartik,1,3,0,0,0,0,0,3,4,75.00
SK Raina,J Syed Mohammad,0,3,0,0,1,0,1,7,5,140.00
S Badrinath,R Vinay Kumar,0,1,0,0,0,0,0,1,1,100.00
S Badrinath,DT Christian,5,2,0,0,1,0,0,6,8,75.00
S Badrinath,M Kartik,1,4,4,0,3,0,0,24,12,200.00
S Badrinath,J Syed Mohammad,4,3,0,0,0,0,1,3,8,37.50
MS Dhoni,R Rampaul,1,1,1,0,1,1,1,13,6,216.66
MS Dhoni,RP Singh,1,4,1,0,0,1,0,12,7,171.42
MS Dhoni,R Vinay Kumar,1,3,0,0,0,0,0,3,4,75.00
MS Dhoni,M Kartik,0,2,0,0,0,0,0,2,2,100.00
MS Dhoni,J Syed Mohammad,1,3,0,0,0,0,0,3,4,75.00
RA Jadeja,R Rampaul,1,0,0,0,0,0,0,0,1,0.00
RA Jadeja,RP Singh,0,5,2,0,2,1,0,23,10,230.00
RA Jadeja,R Vinay Kumar,1,2,4,0,1,0,0,14,8,175.00
RA Jadeja,J Syed Mohammad,0,1,0,0,0,0,0,1,1,100.00
DJ Bravo,R Rampaul,0,0,1,0,0,1,1,8,3,266.66
CH Morris,R Rampaul,0,0,2,0,0,0,0,4,2,200.00
CH Morris,RP Singh,0,1,1,0,0,0,0,3,2,150.00
