Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
LMP Simmons,S Badree,3,3,0,0,0,2,0,15,8,187.50
LMP Simmons,IC Pandey,5,1,0,0,1,0,0,5,7,71.42
LMP Simmons,RA Jadeja,7,3,1,0,1,0,0,9,12,75.00
LMP Simmons,MM Sharma,3,1,0,0,0,0,0,1,4,25.00
LMP Simmons,R Ashwin,2,2,1,0,1,0,1,8,7,114.28
CM Gautam,S Badree,4,1,0,0,2,0,1,9,8,112.50
AT Rayudu,S Badree,1,3,0,0,1,0,0,7,5,140.00
AT Rayudu,IC Pandey,9,0,0,0,1,1,0,10,11,90.90
AT Rayudu,RA Jadeja,0,5,2,0,0,2,0,21,9,233.33
AT Rayudu,MM Sharma,1,6,0,0,0,0,1,6,8,75.00
AT Rayudu,R Ashwin,1,7,1,0,0,1,0,15,10,150.00
RG Sharma,S Badree,1,2,0,0,0,0,0,2,3,66.66
RG Sharma,RA Jadeja,1,1,1,0,0,0,0,3,3,100.00
RG Sharma,MM Sharma,2,3,1,0,1,0,0,9,7,128.57
RG Sharma,R Ashwin,1,3,1,0,0,0,1,5,6,83.33
KA Pollard,R Ashwin,0,0,0,0,0,0,1,0,1,0.00
CJ Anderson,IC Pandey,0,1,2,0,0,2,0,17,5,340.00
CJ Anderson,MM Sharma,0,1,0,0,0,0,0,1,1,100.00
AP Tare,IC Pandey,0,0,0,0,0,0,1,0,1,0.00
AP Tare,MM Sharma,1,1,0,0,2,0,0,9,4,225.00
DR Smith,P Kumar,6,1,2,0,2,1,1,19,13,146.15
DR Smith,SL Malinga,4,2,0,0,0,0,0,2,6,33.33
DR Smith,JJ Bumrah,6,2,1,0,1,0,0,8,10,80.00
DR Smith,Harbhajan Singh,8,5,0,0,0,1,0,11,14,78.57
DR Smith,KA Pollard,1,1,1,0,2,1,0,17,6,283.33
DR Smith,CJ Anderson,2,0,0,0,0,0,0,0,2,0.00
BB McCullum,P Kumar,2,1,0,0,0,0,1,1,4,25.00
BB McCullum,SL Malinga,2,1,0,0,0,0,0,1,3,33.33
BB McCullum,JJ Bumrah,1,1,0,0,1,1,0,11,4,275.00
SK Raina,P Kumar,1,1,0,0,1,0,0,5,3,166.66
SK Raina,JJ Bumrah,1,1,1,0,0,0,0,3,3,100.00
SK Raina,Harbhajan Singh,0,2,0,0,0,0,0,2,2,100.00
SK Raina,KA Pollard,-1,1,0,0,2,0,1,9,3,300.00
F du Plessis,P Kumar,0,2,0,0,1,0,0,6,3,200.00
F du Plessis,SL Malinga,1,3,0,0,0,0,1,3,5,60.00
F du Plessis,JJ Bumrah,0,1,0,0,0,0,0,1,1,100.00
F du Plessis,Harbhajan Singh,2,5,0,0,1,0,0,9,8,112.50
F du Plessis,KA Pollard,2,1,0,0,0,0,0,1,3,33.33
F du Plessis,CJ Anderson,0,1,2,0,0,1,0,11,4,275.00
MS Dhoni,P Kumar,1,0,0,0,0,0,0,0,1,0.00
MS Dhoni,SL Malinga,0,4,1,0,0,0,0,6,5,120.00
MS Dhoni,JJ Bumrah,0,2,1,0,0,0,0,4,3,133.33
MS Dhoni,KA Pollard,0,0,1,0,1,1,0,12,3,400.00
RA Jadeja,SL Malinga,2,1,0,0,0,0,1,1,4,25.00
RA Jadeja,JJ Bumrah,1,1,0,0,1,0,0,5,3,166.66
M Manhas,SL Malinga,0,1,0,0,0,0,0,1,1,100.00
