Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
RV Uthappa,MA Starc,2,6,1,0,3,0,0,20,12,166.66
RV Uthappa,AB Dinda,2,5,0,0,1,0,0,14,9,155.55
RV Uthappa,AN Ahmed,1,4,2,0,2,0,0,16,9,177.77
RV Uthappa,M Muralitharan,0,3,1,0,1,0,0,9,5,180.00
RV Uthappa,Yuvraj Singh,0,2,0,0,1,0,0,6,3,200.00
RV Uthappa,YS Chahal,6,4,0,0,2,1,0,18,13,138.46
G Gambhir,MA Starc,2,0,0,0,1,0,1,4,4,100.00
MK Pandey,MA Starc,3,1,0,0,1,0,0,5,5,100.00
MK Pandey,AB Dinda,4,0,0,0,2,0,1,8,7,114.28
YK Pathan,AN Ahmed,2,1,0,0,1,0,0,5,4,125.00
YK Pathan,M Muralitharan,2,1,0,0,0,1,0,7,4,175.00
YK Pathan,Yuvraj Singh,2,0,2,0,0,1,0,10,5,200.00
Shakib Al Hasan,MA Starc,0,2,0,0,0,0,0,2,2,100.00
Shakib Al Hasan,AB Dinda,2,5,0,0,2,0,0,13,9,144.44
Shakib Al Hasan,AN Ahmed,5,2,0,0,1,0,1,6,9,66.66
Shakib Al Hasan,M Muralitharan,1,2,0,0,0,0,0,2,3,66.66
Shakib Al Hasan,Yuvraj Singh,1,1,2,0,0,0,0,5,4,125.00
Shakib Al Hasan,YS Chahal,1,4,1,0,2,3,0,32,11,290.90
RN ten Doeschate,MA Starc,1,0,0,0,0,0,0,0,1,0.00
RN ten Doeschate,AN Ahmed,1,0,0,0,0,1,0,6,2,300.00
CH Gayle,M Morkel,4,1,0,0,0,0,0,1,5,20.00
CH Gayle,UT Yadav,1,1,0,0,1,0,1,5,4,125.00
YV Takawale,M Morkel,7,1,0,0,3,0,0,13,11,118.18
YV Takawale,UT Yadav,1,2,0,0,0,0,0,2,3,66.66
YV Takawale,SP Narine,2,3,1,0,1,0,1,9,8,112.50
YV Takawale,R Vinay Kumar,1,2,1,0,1,1,0,14,6,233.33
YV Takawale,Shakib Al Hasan,2,5,1,0,0,0,0,7,8,87.50
V Kohli,M Morkel,1,1,0,0,0,0,0,1,2,50.00
V Kohli,UT Yadav,2,1,1,0,1,0,0,7,5,140.00
V Kohli,SP Narine,3,3,1,0,0,0,1,5,8,62.50
V Kohli,R Vinay Kumar,0,4,0,0,2,0,0,12,6,200.00
V Kohli,Shakib Al Hasan,2,7,0,0,0,1,0,13,10,130.00
Yuvraj Singh,M Morkel,0,1,0,0,0,0,0,1,1,100.00
Yuvraj Singh,UT Yadav,2,0,1,0,1,2,0,18,6,300.00
Yuvraj Singh,SP Narine,1,1,0,0,0,0,1,1,3,33.33
Yuvraj Singh,Shakib Al Hasan,0,2,0,0,0,0,0,2,2,100.00
AB de Villiers,M Morkel,3,1,0,0,1,0,0,5,5,100.00
AB de Villiers,SP Narine,0,2,1,0,0,0,1,4,4,100.00
AB de Villiers,Shakib Al Hasan,1,2,1,0,0,0,0,4,4,100.00
S Rana,UT Yadav,1,1,2,0,1,0,0,9,5,180.00
S Rana,SP Narine,0,1,0,0,0,0,0,1,1,100.00
S Rana,R Vinay Kumar,1,3,1,0,1,0,0,9,6,150.00
MA Starc,UT Yadav,0,1,1,0,0,0,0,3,2,150.00
MA Starc,R Vinay Kumar,2,1,2,0,1,0,0,9,6,150.00
