Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
MEK Hussey,S Nadeem,1,5,0,0,0,1,0,11,7,157.14
MEK Hussey,IK Pathan,4,5,0,0,3,0,0,17,12,141.66
MEK Hussey,M Morkel,4,3,2,0,2,0,0,15,11,136.36
MEK Hussey,UT Yadav,4,3,0,0,0,0,0,3,7,42.85
MEK Hussey,V Sehwag,0,3,0,0,0,0,0,3,3,100.00
MEK Hussey,AB Agarkar,2,6,0,0,1,1,0,16,10,160.00
M Vijay,S Nadeem,2,1,1,0,0,0,0,3,4,75.00
M Vijay,IK Pathan,0,1,0,0,0,0,0,1,1,100.00
M Vijay,M Morkel,1,1,0,0,1,0,1,5,4,125.00
M Vijay,UT Yadav,1,1,0,0,2,0,0,9,4,225.00
SK Raina,S Nadeem,2,1,1,0,0,0,0,3,4,75.00
SK Raina,IK Pathan,5,0,1,0,1,0,1,6,8,75.00
SK Raina,M Morkel,2,0,0,0,1,0,0,4,3,133.33
SK Raina,UT Yadav,3,0,0,0,2,0,0,8,5,160.00
SK Raina,V Sehwag,0,2,0,0,1,0,0,6,3,200.00
SK Raina,AB Agarkar,6,3,0,0,0,0,0,3,9,33.33
MS Dhoni,S Nadeem,0,2,1,0,0,0,0,4,3,133.33
MS Dhoni,IK Pathan,0,2,0,0,1,0,0,6,3,200.00
MS Dhoni,M Morkel,0,3,0,0,2,1,0,17,6,283.33
MS Dhoni,UT Yadav,1,1,2,0,1,0,1,9,6,150.00
MS Dhoni,AB Agarkar,1,2,1,0,1,0,0,8,5,160.00
DJ Bravo,UT Yadav,0,1,1,0,0,0,0,3,2,150.00
DA Warner,JA Morkel,2,1,0,0,0,0,0,1,3,33.33
DA Warner,MM Sharma,0,0,0,0,0,0,1,0,1,0.00
V Sehwag,JA Morkel,1,1,0,0,0,1,0,7,3,233.33
V Sehwag,MM Sharma,1,2,0,0,0,0,1,2,4,50.00
V Sehwag,CH Morris,3,0,2,0,1,0,0,8,6,133.33
MC Juneja,MM Sharma,1,0,1,0,0,0,1,2,3,66.66
DPMD Jayawardene,MM Sharma,3,2,0,0,0,0,0,2,5,40.00
DPMD Jayawardene,CH Morris,4,0,0,0,1,0,1,4,6,66.66
BMAJ Mendis,JA Morkel,3,2,0,0,0,0,0,2,5,40.00
BMAJ Mendis,MM Sharma,1,1,0,0,0,0,0,1,2,50.00
BMAJ Mendis,DJ Bravo,1,2,0,0,0,0,0,2,3,66.66
BMAJ Mendis,RA Jadeja,1,3,1,0,0,0,0,5,5,100.00
BMAJ Mendis,R Ashwin,0,2,0,0,0,0,0,2,2,100.00
KM Jadhav,JA Morkel,0,1,0,0,0,0,1,1,2,50.00
KM Jadhav,MM Sharma,2,1,0,0,0,0,0,1,3,33.33
KM Jadhav,DJ Bravo,0,2,0,0,1,0,0,6,3,200.00
KM Jadhav,RA Jadeja,2,6,1,0,1,0,0,12,10,120.00
KM Jadhav,R Ashwin,3,5,1,0,1,0,0,11,10,110.00
IK Pathan,RA Jadeja,3,0,0,0,0,0,1,0,4,0.00
IK Pathan,R Ashwin,0,2,0,0,0,0,0,2,2,100.00
AB Agarkar,RA Jadeja,1,2,0,0,0,0,0,2,3,66.66
AB Agarkar,R Ashwin,2,1,0,0,0,0,1,1,4,25.00
M Morkel,RA Jadeja,0,2,0,0,0,0,0,2,2,100.00
M Morkel,R Ashwin,1,0,0,0,0,0,1,0,2,0.00
S Nadeem,JA Morkel,3,0,0,0,0,0,0,0,3,0.00
S Nadeem,R Ashwin,3,0,1,0,0,0,0,2,4,50.00
UT Yadav,JA Morkel,1,1,0,0,0,0,0,1,2,50.00
UT Yadav,DJ Bravo,2,0,0,0,0,0,1,0,3,0.00
