Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
R Dravid,MG Johnson,8,0,0,0,3,0,0,12,11,109.09
R Dravid,PP Ojha,7,3,1,0,3,0,0,17,14,121.42
R Dravid,Harbhajan Singh,1,4,1,0,1,0,1,10,8,125.00
R Dravid,SL Malinga,1,2,1,0,0,0,0,4,4,100.00
AM Rahane,MG Johnson,3,2,0,0,2,0,0,10,7,142.85
AM Rahane,R Dhawan,3,1,1,0,1,0,0,7,6,116.66
AM Rahane,PP Ojha,0,3,0,0,0,0,0,3,3,100.00
AM Rahane,Harbhajan Singh,0,1,0,0,0,0,1,1,2,50.00
SR Watson,PP Ojha,1,1,0,0,1,0,0,5,3,166.66
SR Watson,Harbhajan Singh,3,1,0,0,0,0,1,1,5,20.00
SV Samson,SL Malinga,1,0,0,0,0,0,1,0,2,0.00
STR Binny,R Dhawan,1,2,0,0,0,0,0,2,3,66.66
STR Binny,PP Ojha,1,1,0,0,1,1,0,11,4,275.00
STR Binny,Harbhajan Singh,2,2,1,0,1,0,0,8,6,133.33
STR Binny,SL Malinga,0,2,0,0,1,0,0,6,3,200.00
STR Binny,KA Pollard,0,0,0,0,0,0,1,0,1,0.00
BJ Hodge,R Dhawan,3,4,0,0,1,0,0,8,8,100.00
BJ Hodge,Harbhajan Singh,1,2,0,0,0,0,0,2,3,66.66
BJ Hodge,SL Malinga,2,4,0,0,1,0,0,8,7,114.28
BJ Hodge,KA Pollard,1,1,0,0,0,0,0,1,2,50.00
KK Cooper,KA Pollard,0,0,0,0,1,0,1,4,2,200.00
DH Yagnik,R Dhawan,0,5,0,0,2,0,0,13,7,185.71
DH Yagnik,SL Malinga,2,3,1,0,3,0,0,17,9,188.88
DH Yagnik,KA Pollard,0,1,0,0,0,0,0,1,1,100.00
DR Smith,VS Malik,5,5,1,0,3,0,0,19,14,135.71
DR Smith,JP Faulkner,3,2,0,0,2,1,0,16,8,200.00
DR Smith,SR Watson,0,2,0,0,0,1,0,8,3,266.66
DR Smith,SK Trivedi,7,3,2,0,0,0,0,12,13,92.30
DR Smith,KK Cooper,1,3,0,0,1,0,0,7,5,140.00
DR Smith,STR Binny,0,0,0,0,0,0,1,0,1,0.00
AP Tare,VS Malik,4,6,0,0,0,0,0,6,10,60.00
AP Tare,JP Faulkner,3,1,0,0,1,1,0,11,6,183.33
AP Tare,SR Watson,1,2,0,0,2,0,0,10,5,200.00
AP Tare,SK Trivedi,2,2,0,0,0,1,0,8,5,160.00
AP Tare,KK Cooper,0,0,0,0,0,0,1,0,1,0.00
KD Karthik,JP Faulkner,1,1,2,0,0,0,0,5,4,125.00
KD Karthik,SR Watson,1,2,0,0,1,0,0,6,4,150.00
KD Karthik,SK Trivedi,1,1,0,0,0,0,0,1,2,50.00
KD Karthik,KK Cooper,2,2,0,0,2,0,1,10,7,142.85
RG Sharma,SK Trivedi,1,1,0,0,0,0,1,1,3,33.33
RG Sharma,KK Cooper,4,1,0,0,0,0,0,1,5,20.00
KA Pollard,JP Faulkner,0,0,0,0,0,0,1,0,1,0.00
KA Pollard,SK Trivedi,0,1,0,0,0,0,0,1,1,100.00
KA Pollard,STR Binny,0,2,1,0,0,1,0,10,4,250.00
AT Rayudu,JP Faulkner,2,1,0,0,0,0,0,1,3,33.33
AT Rayudu,SR Watson,0,0,1,0,0,0,1,2,2,100.00
AT Rayudu,KK Cooper,1,1,1,0,1,1,0,13,5,260.00
AT Rayudu,STR Binny,0,1,0,0,0,0,0,1,1,100.00
Harbhajan Singh,JP Faulkner,1,1,0,0,0,0,0,1,2,50.00
Harbhajan Singh,SR Watson,0,0,0,0,1,0,0,4,1,400.00
Harbhajan Singh,KK Cooper,0,1,0,0,0,0,0,1,1,100.00
R Dhawan,SR Watson,1,0,0,0,1,0,0,4,2,200.00
