Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
S Anirudha,Iqbal Abdulla,4,6,0,0,1,0,0,10,11,90.90
S Anirudha,YK Pathan,4,3,0,0,1,0,0,7,8,87.50
S Anirudha,L Balaji,2,5,1,0,0,0,0,7,8,87.50
S Anirudha,JH Kallis,2,2,0,0,3,0,1,14,8,175.00
S Anirudha,S Ladda,5,3,0,0,0,2,0,15,10,150.00
S Anirudha,R Bhatia,2,7,0,0,1,0,0,11,10,110.00
M Vijay,Iqbal Abdulla,2,0,0,0,1,0,1,4,4,100.00
SK Raina,Iqbal Abdulla,0,2,0,0,0,0,0,2,2,100.00
SK Raina,YK Pathan,2,4,0,0,1,0,1,8,8,100.00
SK Raina,L Balaji,4,2,1,0,2,0,0,12,9,133.33
SK Raina,JH Kallis,1,0,0,0,0,0,0,0,1,0.00
SK Raina,S Ladda,1,1,0,0,1,0,0,5,3,166.66
SK Raina,R Bhatia,0,6,0,0,0,0,0,6,6,100.00
MS Dhoni,Iqbal Abdulla,0,6,0,0,1,0,0,10,7,142.85
MS Dhoni,YK Pathan,0,2,0,0,0,0,0,2,2,100.00
MS Dhoni,L Balaji,0,2,1,0,0,0,0,4,3,133.33
MS Dhoni,JH Kallis,0,0,1,0,0,0,1,2,2,100.00
MS Dhoni,S Ladda,1,3,0,0,0,1,0,9,5,180.00
MS Dhoni,R Bhatia,0,2,0,0,0,0,0,2,2,100.00
JA Morkel,L Balaji,2,2,0,0,0,0,0,2,4,50.00
JA Morkel,JH Kallis,0,3,0,0,1,1,0,13,5,260.00
SB Styris,JH Kallis,0,1,0,0,1,0,0,5,2,250.00
MS Bisla,JA Morkel,2,1,0,0,1,0,0,5,4,125.00
MS Bisla,TG Southee,1,2,0,0,0,0,0,2,3,66.66
MS Bisla,R Ashwin,3,3,0,0,1,0,0,7,7,100.00
MS Bisla,S Randiv,3,4,0,0,1,0,0,8,8,100.00
MS Bisla,SB Jakati,2,3,1,0,0,0,1,5,7,71.42
JH Kallis,JA Morkel,0,5,0,0,3,0,0,17,8,212.50
JH Kallis,TG Southee,3,2,1,0,3,0,0,16,9,177.77
JH Kallis,R Ashwin,3,4,1,0,0,0,1,6,9,66.66
JH Kallis,S Randiv,2,4,0,0,0,0,0,4,6,66.66
JH Kallis,SB Jakati,2,7,0,0,1,0,0,11,10,110.00
YK Pathan,JA Morkel,0,2,0,0,0,0,0,2,2,100.00
YK Pathan,R Ashwin,2,1,0,0,0,0,0,1,3,33.33
YK Pathan,S Randiv,2,1,0,0,0,0,0,1,3,33.33
YK Pathan,SB Jakati,2,1,0,0,0,1,0,7,4,175.00
MK Tiwary,JA Morkel,0,3,0,0,1,0,0,7,4,175.00
MK Tiwary,TG Southee,0,1,0,0,0,0,0,1,1,100.00
MK Tiwary,R Ashwin,0,1,0,0,0,0,0,1,1,100.00
MK Tiwary,S Randiv,1,0,1,0,0,2,1,14,5,280.00
MK Tiwary,SB Jakati,0,3,0,0,0,0,0,3,3,100.00
MK Tiwary,SK Raina,0,1,0,0,0,0,0,1,1,100.00
EJG Morgan,R Ashwin,2,0,1,0,1,0,0,6,4,150.00
EJG Morgan,SK Raina,1,0,0,0,0,0,1,0,2,0.00
G Gambhir,SK Raina,1,1,0,0,0,0,0,1,2,50.00
LR Shukla,TG Southee,2,2,1,0,1,0,1,8,7,114.28
LR Shukla,S Randiv,0,1,0,0,1,0,0,5,2,250.00
LR Shukla,SK Raina,0,1,0,0,0,0,0,1,1,100.00
R Bhatia,TG Southee,1,0,0,0,0,0,0,0,1,0.00
Iqbal Abdulla,TG Southee,1,1,1,0,0,0,0,3,3,100.00
