Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
S Dhawan,RG Sharma,1,1,1,0,0,0,0,3,3,100.00
S Dhawan,RJ Harris,0,2,0,0,0,0,0,2,2,100.00
S Dhawan,A Symonds,0,3,0,0,1,0,0,7,4,175.00
S Dhawan,Jaskaran Singh,1,2,0,0,0,0,0,2,3,66.66
S Dhawan,PP Ojha,0,0,0,0,0,0,1,0,1,0.00
SR Tendulkar,RG Sharma,0,2,0,0,1,0,0,6,3,200.00
SR Tendulkar,RJ Harris,5,1,1,0,3,0,0,15,10,150.00
SR Tendulkar,A Symonds,3,2,3,0,0,0,0,8,8,100.00
SR Tendulkar,Jaskaran Singh,0,2,0,0,1,0,0,6,3,200.00
SR Tendulkar,R Sharma,0,0,0,0,0,0,1,0,1,0.00
SS Tiwary,RG Sharma,1,2,2,0,0,0,0,6,5,120.00
SS Tiwary,A Symonds,2,4,1,0,0,0,0,6,7,85.71
SS Tiwary,PP Ojha,5,5,0,0,1,1,1,15,13,115.38
SS Tiwary,R Sharma,4,3,1,0,0,2,0,17,10,170.00
DJ Bravo,PP Ojha,2,1,0,0,0,0,1,1,4,25.00
DJ Bravo,R Sharma,3,1,0,0,0,0,0,1,4,25.00
AT Rayudu,RG Sharma,2,4,0,0,1,0,0,8,7,114.28
AT Rayudu,RJ Harris,1,1,1,0,0,0,0,3,3,100.00
AT Rayudu,A Symonds,0,4,0,0,0,1,0,10,5,200.00
AT Rayudu,Jaskaran Singh,0,0,2,0,2,1,0,18,5,360.00
AT Rayudu,PP Ojha,2,2,0,0,2,0,0,10,6,166.66
AT Rayudu,R Sharma,0,2,0,0,1,0,0,6,3,200.00
KA Pollard,RJ Harris,0,2,3,0,3,0,1,20,9,222.22
KA Pollard,Jaskaran Singh,0,1,0,0,0,0,0,1,1,100.00
HH Gibbs,Harbhajan Singh,2,2,1,0,2,0,0,12,7,171.42
HH Gibbs,SL Malinga,5,1,0,0,1,0,0,5,7,71.42
HH Gibbs,Z Khan,0,0,0,0,0,0,1,0,1,0.00
AC Gilchrist,Harbhajan Singh,2,2,1,0,0,0,0,4,5,80.00
AC Gilchrist,SL Malinga,2,1,1,0,0,1,0,9,5,180.00
AC Gilchrist,Z Khan,0,1,0,0,1,0,1,5,3,166.66
AC Gilchrist,DJ Bravo,0,1,0,0,0,0,0,1,1,100.00
VVS Laxman,Z Khan,2,1,0,0,0,0,0,1,3,33.33
VVS Laxman,DJ Bravo,2,1,1,0,0,0,0,3,4,75.00
A Symonds,Z Khan,0,2,0,0,0,0,0,2,2,100.00
A Symonds,DJ Bravo,1,1,0,0,1,0,0,5,3,166.66
A Symonds,KA Pollard,1,3,1,0,0,0,0,5,5,100.00
A Symonds,R McLaren,3,1,2,0,1,0,1,9,8,112.50
RG Sharma,Z Khan,1,2,0,0,0,0,0,2,3,66.66
RG Sharma,DJ Bravo,2,1,1,0,0,0,0,3,4,75.00
RG Sharma,KA Pollard,0,3,0,0,0,0,1,3,4,75.00
RG Sharma,R McLaren,0,1,1,0,0,0,0,3,2,150.00
MD Mishra,KA Pollard,2,2,1,0,0,0,1,4,6,66.66
MD Mishra,R McLaren,0,1,0,0,0,0,0,1,1,100.00
TL Suman,Harbhajan Singh,2,0,0,0,0,0,1,0,3,0.00
TL Suman,SL Malinga,0,2,0,0,0,0,0,2,2,100.00
TL Suman,KA Pollard,2,3,1,0,0,0,0,5,6,83.33
TL Suman,R McLaren,1,4,0,0,0,0,0,4,5,80.00
RJ Harris,KA Pollard,0,2,2,0,0,0,0,6,4,150.00
RJ Harris,R McLaren,1,3,0,0,1,0,1,7,6,116.66
R Sharma,Harbhajan Singh,0,0,0,0,0,0,1,0,1,0.00
R Sharma,SL Malinga,3,1,0,0,0,0,0,1,4,25.00
R Sharma,R McLaren,1,0,0,0,1,0,0,4,2,200.00
Jaskaran Singh,Harbhajan Singh,2,0,0,0,0,0,0,0,2,0.00
PP Ojha,SL Malinga,0,0,1,0,0,0,1,2,2,100.00
