Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
CH Gayle,SL Malinga,7,6,0,1,2,0,0,17,16,106.25
CH Gayle,Z Khan,6,0,0,0,2,1,1,14,10,140.00
CH Gayle,R McLaren,2,6,1,0,2,0,0,16,11,145.45
CH Gayle,DJ Bravo,3,5,1,0,1,1,0,17,11,154.54
CH Gayle,Harbhajan Singh,2,9,1,0,0,0,0,11,12,91.66
SC Ganguly,SL Malinga,2,0,0,0,0,0,0,0,2,0.00
SC Ganguly,Z Khan,5,1,0,0,1,0,0,5,7,71.42
SC Ganguly,R McLaren,3,2,1,0,3,0,0,16,9,177.77
SC Ganguly,DJ Bravo,3,2,0,0,1,0,0,6,6,100.00
SC Ganguly,Harbhajan Singh,5,4,0,0,0,0,1,4,10,40.00
OA Shah,SL Malinga,0,5,0,0,1,0,0,9,6,150.00
OA Shah,Z Khan,1,1,0,0,1,0,1,5,4,125.00
OA Shah,R McLaren,1,2,1,0,0,0,0,4,4,100.00
OA Shah,DJ Bravo,0,5,1,0,1,0,0,11,7,157.14
OA Shah,Harbhajan Singh,0,2,0,0,0,0,0,2,2,100.00
AD Mathews,Z Khan,1,1,1,0,0,0,0,3,3,100.00
S Dhawan,SE Bond,6,1,0,0,4,0,0,17,11,154.54
S Dhawan,I Sharma,1,1,0,0,0,0,0,1,2,50.00
S Dhawan,CH Gayle,2,3,0,0,0,0,0,3,5,60.00
S Dhawan,M Kartik,0,2,0,0,0,0,1,2,3,66.66
SR Tendulkar,SE Bond,0,2,1,0,0,0,0,4,3,133.33
SR Tendulkar,I Sharma,5,2,1,0,8,0,0,36,16,225.00
SR Tendulkar,CH Gayle,3,5,1,0,1,0,0,11,10,110.00
SR Tendulkar,M Kartik,3,7,1,0,0,0,0,9,11,81.81
SR Tendulkar,AD Mathews,1,5,1,0,1,0,0,11,8,137.50
SS Tiwary,I Sharma,0,0,0,0,0,0,1,0,1,0.00
SS Tiwary,CH Gayle,3,3,0,0,3,0,0,15,9,166.66
SS Tiwary,M Kartik,2,1,0,0,0,0,0,1,3,33.33
SS Tiwary,AD Mathews,4,4,2,0,0,1,0,14,11,127.27
KA Pollard,I Sharma,1,0,1,0,1,0,1,6,4,150.00
KA Pollard,M Kartik,2,1,0,0,0,0,0,1,3,33.33
R Sathish,SE Bond,0,2,0,0,2,0,0,10,4,250.00
R Sathish,I Sharma,1,0,0,0,0,0,0,0,1,0.00
R Sathish,M Kartik,0,2,1,0,1,0,0,8,4,200.00
R Sathish,AD Mathews,0,1,1,0,0,0,0,3,2,150.00
