Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
DR Smith,IK Pathan,5,2,0,0,0,0,0,2,7,28.57
DR Smith,S Nadeem,1,2,0,0,0,0,0,2,3,66.66
DR Smith,RE van der Merwe,0,0,0,0,1,0,1,4,2,200.00
SR Tendulkar,IK Pathan,6,3,0,0,2,0,0,11,11,100.00
SR Tendulkar,S Nadeem,4,7,0,0,1,0,0,11,12,91.66
SR Tendulkar,RE van der Merwe,2,3,1,0,0,0,0,5,6,83.33
SR Tendulkar,UT Yadav,3,2,0,0,0,0,1,2,6,33.33
SR Tendulkar,AB Agarkar,2,3,2,0,0,2,0,19,9,211.11
SR Tendulkar,AD Russell,0,2,0,0,1,0,0,6,3,200.00
KD Karthik,IK Pathan,1,1,0,0,0,0,0,1,2,50.00
KD Karthik,RE van der Merwe,3,1,0,0,0,0,0,1,4,25.00
RG Sharma,IK Pathan,0,2,0,0,2,0,0,10,4,250.00
RG Sharma,S Nadeem,3,5,1,0,0,0,0,7,9,77.77
RG Sharma,RE van der Merwe,1,3,0,0,1,1,0,13,6,216.66
RG Sharma,UT Yadav,4,4,1,0,2,1,1,20,13,153.84
RG Sharma,AB Agarkar,2,4,0,0,0,2,0,16,8,200.00
RG Sharma,AD Russell,1,1,0,0,0,1,0,7,3,233.33
KA Pollard,RE van der Merwe,0,2,1,0,0,1,0,10,4,250.00
KA Pollard,UT Yadav,1,2,1,0,1,0,0,8,5,160.00
KA Pollard,AB Agarkar,0,1,0,0,0,0,0,1,1,100.00
AT Rayudu,RE van der Merwe,0,2,0,0,0,0,0,2,2,100.00
DPMD Jayawardene,SL Malinga,6,4,0,0,1,0,1,8,12,66.66
DPMD Jayawardene,JJ Bumrah,1,0,1,0,2,0,0,10,4,250.00
DPMD Jayawardene,MM Patel,4,4,0,0,3,0,0,16,11,145.45
DPMD Jayawardene,Harbhajan Singh,1,6,0,0,2,0,0,14,9,155.55
DPMD Jayawardene,DR Smith,1,4,0,0,0,1,0,10,6,166.66
DPMD Jayawardene,KA Pollard,0,1,0,0,0,0,0,1,1,100.00
V Sehwag,SL Malinga,3,5,0,0,3,0,0,17,11,154.54
V Sehwag,JJ Bumrah,5,3,1,0,2,1,0,19,12,158.33
V Sehwag,MM Patel,3,6,1,0,3,0,0,20,13,153.84
V Sehwag,Harbhajan Singh,0,6,1,0,2,0,0,16,9,177.77
V Sehwag,DR Smith,2,3,0,0,1,1,0,13,7,185.71
V Sehwag,KA Pollard,1,2,0,0,2,0,0,10,5,200.00
DA Warner,SL Malinga,0,1,0,0,0,0,0,1,1,100.00
DA Warner,JJ Bumrah,1,2,0,0,1,0,0,6,4,150.00
