Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
JH Kallis,M Ntini,1,1,0,0,1,0,0,5,3,166.66
JH Kallis,MS Gony,1,0,0,0,0,0,1,0,2,0.00
SP Goswami,M Ntini,7,2,0,0,1,0,0,6,10,60.00
SP Goswami,MS Gony,5,2,1,0,0,0,1,4,9,44.44
V Kohli,M Ntini,3,1,0,0,1,0,0,5,5,100.00
V Kohli,MS Gony,5,4,0,0,0,0,0,4,9,44.44
V Kohli,M Muralitharan,0,1,0,0,0,0,1,1,2,50.00
R Dravid,MS Gony,2,2,0,0,0,0,0,2,4,50.00
R Dravid,M Muralitharan,6,6,2,0,1,0,0,14,15,93.33
R Dravid,L Balaji,3,6,0,0,3,0,0,18,12,150.00
R Dravid,JA Morkel,0,3,3,0,1,0,1,13,8,162.50
Misba,M Muralitharan,1,1,1,0,0,0,0,3,3,100.00
Misba,L Balaji,1,1,0,0,0,0,1,1,3,33.33
MV Boucher,M Muralitharan,3,1,0,0,0,0,0,1,4,25.00
MV Boucher,L Balaji,0,2,0,0,0,0,0,2,2,100.00
MV Boucher,JA Morkel,3,2,0,0,3,0,1,14,9,155.55
B Akhil,M Ntini,1,1,0,0,1,0,0,5,3,166.66
B Akhil,L Balaji,3,0,0,0,0,0,0,0,3,0.00
B Akhil,JA Morkel,0,1,0,0,0,0,0,1,1,100.00
P Kumar,M Ntini,0,2,0,0,1,0,0,6,3,200.00
P Kumar,L Balaji,0,1,1,0,1,1,0,13,4,325.00
P Kumar,JA Morkel,1,2,0,0,0,0,1,2,4,50.00
R Vinay Kumar,JA Morkel,0,0,0,0,0,0,1,0,1,0.00
A Kumble,JA Morkel,0,0,1,0,0,0,0,2,1,200.00
PA Patel,DW Steyn,8,0,1,0,4,0,0,18,13,138.46
PA Patel,P Kumar,1,0,0,0,0,0,0,0,1,0.00
PA Patel,A Kumble,2,2,0,0,0,0,1,2,5,40.00
PA Patel,JH Kallis,6,2,0,0,0,0,0,2,8,25.00
PA Patel,R Vinay Kumar,0,2,0,0,0,0,0,2,2,100.00
SP Fleming,P Kumar,7,0,1,1,1,1,0,15,11,136.36
SP Fleming,A Kumble,4,3,1,0,1,0,1,9,10,90.00
SP Fleming,JH Kallis,1,3,0,0,0,0,0,3,4,75.00
SP Fleming,R Vinay Kumar,5,4,1,0,1,1,0,16,12,133.33
SP Fleming,B Akhil,1,1,0,0,0,0,0,1,2,50.00
MS Dhoni,A Kumble,3,1,0,0,0,0,0,1,4,25.00
MS Dhoni,R Vinay Kumar,1,1,1,0,0,0,1,3,4,75.00
SK Raina,DW Steyn,0,2,0,0,0,0,0,2,2,100.00
SK Raina,P Kumar,2,2,0,0,1,0,0,6,5,120.00
SK Raina,A Kumble,1,1,0,0,0,0,0,1,2,50.00
SK Raina,JH Kallis,2,3,1,0,1,0,0,9,7,128.57
SK Raina,R Vinay Kumar,0,1,0,0,0,0,0,1,1,100.00
SK Raina,B Akhil,2,2,0,0,0,0,0,2,4,50.00
S Badrinath,A Kumble,1,1,0,0,0,0,1,1,3,33.33
JA Morkel,DW Steyn,1,0,0,0,0,0,1,0,2,0.00
JA Morkel,JH Kallis,2,1,0,0,0,0,0,1,3,33.33
S Vidyut,DW Steyn,2,0,0,0,0,0,1,0,3,0.00
MS Gony,P Kumar,0,0,0,0,1,0,1,4,2,200.00
MS Gony,JH Kallis,2,0,0,0,0,0,0,0,2,0.00
L Balaji,DW Steyn,2,0,0,0,0,0,0,0,2,0.00
L Balaji,P Kumar,2,0,0,0,0,0,0,0,2,0.00
M Ntini,DW Steyn,3,0,0,0,0,0,0,0,3,0.00
M Ntini,P Kumar,3,0,0,0,0,0,0,0,3,0.00
