Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
PA Patel,DW Steyn,0,2,0,0,0,0,0,2,2,100.00
PA Patel,Z Khan,2,3,0,0,2,0,0,11,7,157.14
PA Patel,P Kumar,4,2,0,0,0,1,1,8,8,100.00
ML Hayden,DW Steyn,7,2,1,0,0,0,0,4,10,40.00
ML Hayden,Z Khan,5,1,0,0,2,0,1,9,9,100.00
MEK Hussey,Z Khan,1,0,0,0,1,0,1,4,3,133.33
MEK Hussey,P Kumar,3,6,0,0,0,0,0,6,9,66.66
MEK Hussey,JH Kallis,2,7,2,0,2,0,0,19,13,146.15
MEK Hussey,B Akhil,4,6,0,0,0,2,0,18,12,150.00
SK Raina,P Kumar,0,3,0,0,0,1,0,9,4,225.00
SK Raina,JH Kallis,1,4,1,0,0,0,0,6,6,100.00
SK Raina,B Akhil,2,3,0,0,1,1,0,13,7,185.71
MS Dhoni,DW Steyn,4,1,0,0,6,1,0,31,12,258.33
MS Dhoni,Z Khan,1,0,0,0,2,1,1,14,5,280.00
MS Dhoni,P Kumar,0,2,0,0,1,0,0,6,3,200.00
MS Dhoni,JH Kallis,1,2,0,1,0,1,0,11,5,220.00
MS Dhoni,B Akhil,3,1,1,0,0,0,0,3,5,60.00
B Chipli,JDP Oram,2,3,0,0,0,0,0,3,5,60.00
B Chipli,MS Gony,3,1,0,0,1,0,1,5,6,83.33
W Jaffer,JDP Oram,5,3,0,0,0,0,0,3,8,37.50
W Jaffer,MS Gony,3,2,1,0,2,0,0,12,8,150.00
W Jaffer,JA Morkel,2,4,0,0,0,1,0,10,7,142.85
W Jaffer,P Amarnath,0,2,0,1,3,0,1,17,7,242.85
W Jaffer,Joginder Sharma,0,2,0,0,0,1,0,8,3,266.66
LRPL Taylor,JDP Oram,2,1,0,0,1,1,0,11,5,220.00
LRPL Taylor,MS Gony,1,1,1,0,0,1,0,9,4,225.00
LRPL Taylor,JA Morkel,3,4,0,0,2,1,0,18,10,180.00
LRPL Taylor,P Amarnath,1,5,1,0,0,0,1,7,8,87.50
LRPL Taylor,Joginder Sharma,0,6,1,0,0,0,0,8,7,114.28
JH Kallis,JA Morkel,0,1,0,0,0,0,0,1,1,100.00
JH Kallis,P Amarnath,1,2,0,0,1,0,0,6,4,150.00
JH Kallis,Joginder Sharma,0,3,0,0,1,0,1,7,5,140.00
MV Boucher,MS Gony,0,0,1,0,0,0,1,2,2,100.00
MV Boucher,P Amarnath,0,1,0,0,0,0,0,1,1,100.00
MV Boucher,Joginder Sharma,2,1,0,0,0,0,0,1,3,33.33
V Kohli,MS Gony,0,1,0,0,1,0,0,5,2,250.00
V Kohli,JA Morkel,0,0,0,0,0,0,1,0,1,0.00
V Kohli,P Amarnath,1,1,1,0,1,0,0,7,4,175.00
R Dravid,MS Gony,0,0,0,0,0,0,1,0,1,0.00
P Kumar,JDP Oram,0,1,0,0,0,0,0,1,1,100.00
P Kumar,MS Gony,0,1,0,0,0,0,0,1,1,100.00
P Kumar,JA Morkel,0,2,1,0,0,0,0,4,3,133.33
Z Khan,JDP Oram,1,2,0,0,1,0,0,6,4,150.00
Z Khan,JA Morkel,0,2,0,0,0,0,0,2,2,100.00
B Akhil,JDP Oram,0,1,0,0,0,0,0,1,1,100.00
B Akhil,Joginder Sharma,1,1,0,0,0,0,0,1,2,50.00
DW Steyn,Joginder Sharma,0,1,0,0,0,0,1,1,2,50.00
