Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
GC Smith,SM Pollock,3,2,0,0,0,0,1,2,6,33.33
GC Smith,A Nehra,1,1,1,0,0,0,0,3,3,100.00
SA Asnodkar,SM Pollock,2,2,1,0,2,0,0,12,7,171.42
SA Asnodkar,A Nehra,2,0,0,0,1,0,0,4,3,133.33
SA Asnodkar,DS Kulkarni,3,3,0,0,0,1,0,9,7,128.57
SA Asnodkar,DJ Bravo,3,2,2,0,0,0,0,6,7,85.71
SA Asnodkar,ST Jayasuriya,1,4,0,0,0,0,0,4,5,80.00
SA Asnodkar,RR Raje,2,4,0,0,0,0,1,4,7,57.14
YK Pathan,SM Pollock,1,1,0,0,0,0,0,1,2,50.00
YK Pathan,A Nehra,0,0,0,0,0,0,1,0,1,0.00
SR Watson,SM Pollock,0,2,1,0,0,0,0,4,3,133.33
SR Watson,A Nehra,3,1,0,0,1,0,0,5,5,100.00
SR Watson,DS Kulkarni,1,1,0,0,1,1,0,11,4,275.00
SR Watson,DJ Bravo,1,2,0,0,0,0,1,2,4,50.00
SR Watson,ST Jayasuriya,0,2,0,0,2,0,0,10,4,250.00
M Kaif,DJ Bravo,1,0,0,0,0,0,0,0,1,0.00
M Kaif,ST Jayasuriya,1,1,1,0,0,0,0,3,3,100.00
M Kaif,RR Raje,1,1,0,0,0,0,1,1,3,33.33
RA Jadeja,DS Kulkarni,0,0,0,0,0,0,1,0,1,0.00
SK Warne,DS Kulkarni,2,1,0,0,0,0,1,1,4,25.00
SK Warne,RR Raje,0,2,0,0,1,0,0,6,3,200.00
Sohail Tanvir,A Nehra,0,0,0,0,0,0,1,0,1,0.00
Sohail Tanvir,DS Kulkarni,2,0,0,0,0,0,0,0,2,0.00
Sohail Tanvir,RR Raje,0,2,0,0,1,0,0,6,3,200.00
M Rawat,A Nehra,2,0,0,0,0,0,1,0,3,0.00
M Rawat,RR Raje,1,1,0,0,0,0,0,1,2,50.00
SK Trivedi,A Nehra,0,1,0,0,0,0,0,1,1,100.00
SK Trivedi,DJ Bravo,1,0,0,0,0,0,1,0,2,0.00
MM Patel,A Nehra,1,0,0,0,0,0,0,0,1,0.00
YV Takawale,Sohail Tanvir,8,2,0,0,0,0,0,2,10,20.00
YV Takawale,MM Patel,5,2,1,0,0,0,0,9,9,100.00
YV Takawale,SK Trivedi,4,2,1,0,0,1,0,10,8,125.00
YV Takawale,SR Watson,1,2,0,0,1,0,0,6,4,150.00
YV Takawale,SK Warne,0,0,0,0,0,0,1,0,1,0.00
ST Jayasuriya,Sohail Tanvir,4,3,0,0,1,0,0,7,8,87.50
ST Jayasuriya,MM Patel,4,3,1,0,0,1,0,11,9,122.22
ST Jayasuriya,SR Watson,2,0,0,0,0,0,1,0,3,0.00
RV Uthappa,Sohail Tanvir,1,0,0,0,0,0,0,0,1,0.00
RV Uthappa,SK Trivedi,4,2,0,0,1,1,0,12,8,150.00
RV Uthappa,SR Watson,1,4,0,1,2,0,0,15,8,187.50
RV Uthappa,SK Warne,1,1,1,0,1,0,0,7,4,175.00
DJ Bravo,SR Watson,2,0,0,0,0,0,1,0,3,0.00
DJ Bravo,SK Warne,1,1,0,0,0,0,0,1,2,50.00
AM Nayar,SK Trivedi,1,1,0,0,0,0,0,1,2,50.00
AM Nayar,SR Watson,2,4,0,0,0,0,0,4,6,66.66
AM Nayar,SK Warne,2,1,1,0,1,0,0,7,5,140.00
