Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
DA Warner,DW Steyn,3,0,0,0,0,0,1,0,4,0.00
V Sehwag,DW Steyn,1,1,0,0,0,0,0,1,2,50.00
V Sehwag,I Sharma,1,2,0,0,1,0,1,6,5,120.00
V Sehwag,NLTC Perera,1,1,0,0,1,0,0,5,3,166.66
DPMD Jayawardene,DW Steyn,5,1,0,0,0,0,0,1,6,16.66
DPMD Jayawardene,I Sharma,2,1,0,0,0,1,1,7,5,140.00
DPMD Jayawardene,NLTC Perera,2,0,0,0,1,0,0,4,3,133.33
MC Juneja,I Sharma,2,1,1,0,0,0,0,3,4,75.00
MC Juneja,Anand Rajan,2,3,2,0,0,0,0,7,7,100.00
MC Juneja,A Mishra,5,5,0,0,0,0,1,5,11,45.45
J Botha,I Sharma,3,0,1,0,0,0,0,2,4,50.00
J Botha,Anand Rajan,4,0,1,0,1,0,1,6,7,85.71
J Botha,A Mishra,2,1,0,0,0,0,0,1,3,33.33
IK Pathan,DW Steyn,4,1,0,0,1,0,0,5,6,83.33
IK Pathan,I Sharma,0,2,0,0,0,0,0,2,2,100.00
IK Pathan,NLTC Perera,0,4,0,0,0,0,1,4,5,80.00
IK Pathan,Anand Rajan,4,4,0,0,0,0,0,4,8,50.00
IK Pathan,A Mishra,2,6,1,0,0,0,0,8,9,88.88
KM Jadhav,DW Steyn,0,2,0,0,0,0,0,2,2,100.00
KM Jadhav,I Sharma,1,2,0,0,1,1,0,12,5,240.00
KM Jadhav,NLTC Perera,2,7,0,0,0,1,0,13,10,130.00
KM Jadhav,Anand Rajan,0,2,0,0,0,0,0,2,2,100.00
KM Jadhav,A Mishra,0,1,0,0,0,0,0,1,1,100.00
M Morkel,NLTC Perera,0,0,0,0,0,0,1,0,1,0.00
S Nadeem,DW Steyn,0,0,0,0,0,0,1,0,1,0.00
UT Yadav,DW Steyn,2,1,0,0,0,0,0,1,3,33.33
UT Yadav,NLTC Perera,0,1,0,0,1,0,0,5,2,250.00
PA Reddy,IK Pathan,5,1,0,0,0,0,0,1,6,16.66
PA Reddy,S Kaul,2,0,0,0,0,0,0,0,2,0.00
PA Patel,IK Pathan,3,0,0,0,1,0,0,4,4,100.00
PA Patel,S Kaul,4,0,0,0,0,0,0,0,4,0.00
PA Patel,M Morkel,1,2,0,0,1,0,0,6,4,150.00
PA Patel,UT Yadav,1,0,0,0,2,0,0,8,3,266.66
PA Patel,J Botha,2,0,0,0,0,0,0,0,2,0.00
PA Patel,S Nadeem,0,1,0,0,0,0,1,1,2,50.00
KC Sangakkara,IK Pathan,1,1,0,0,0,0,0,1,2,50.00
KC Sangakkara,S Kaul,4,0,0,0,2,0,0,8,6,133.33
KC Sangakkara,M Morkel,0,1,0,1,0,0,0,4,2,200.00
KC Sangakkara,UT Yadav,1,1,0,0,1,0,0,5,3,166.66
KC Sangakkara,J Botha,5,4,0,0,1,0,1,8,11,72.72
KC Sangakkara,S Nadeem,2,2,0,0,0,0,0,2,4,50.00
GH Vihari,M Morkel,3,1,1,0,0,0,1,3,6,50.00
GH Vihari,J Botha,2,3,0,0,0,0,0,3,5,60.00
GH Vihari,S Nadeem,6,5,0,0,0,1,0,11,12,91.66
CL White,M Morkel,1,1,0,0,0,0,0,1,2,50.00
CL White,S Nadeem,2,3,0,0,0,0,1,3,6,50.00
NLTC Perera,IK Pathan,0,0,0,0,0,0,1,0,1,0.00
NLTC Perera,M Morkel,0,1,0,0,0,0,0,1,1,100.00
NLTC Perera,UT Yadav,0,1,0,0,0,0,0,1,1,100.00
A Ashish Reddy,M Morkel,0,2,1,0,0,0,1,4,4,100.00
A Ashish Reddy,UT Yadav,0,2,1,0,2,0,0,12,5,240.00
A Mishra,IK Pathan,1,2,1,0,0,0,0,4,4,100.00
A Mishra,M Morkel,3,1,1,0,1,0,0,7,6,116.66
A Mishra,UT Yadav,2,1,0,0,1,0,0,5,4,125.00
DW Steyn,IK Pathan,0,0,2,0,1,0,0,8,3,266.66
DW Steyn,UT Yadav,1,1,0,0,0,0,0,1,2,50.00
