Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
MEK Hussey,RP Singh,4,0,0,0,2,0,1,8,7,114.28
MEK Hussey,R Vinay Kumar,3,0,0,0,0,0,0,0,3,0.00
M Vijay,RP Singh,2,1,0,0,2,0,0,9,5,180.00
M Vijay,R Vinay Kumar,2,3,0,0,1,0,0,7,6,116.66
M Vijay,NLTC Perera,1,0,0,0,2,0,1,8,4,200.00
M Vijay,RR Powar,2,0,0,0,1,0,0,4,3,133.33
SK Raina,RP Singh,4,2,0,0,1,0,0,6,7,85.71
SK Raina,R Vinay Kumar,2,4,0,0,0,0,0,4,6,66.66
SK Raina,NLTC Perera,3,5,1,0,1,0,0,11,10,110.00
SK Raina,RR Powar,2,5,2,0,1,0,0,13,10,130.00
SK Raina,RV Gomez,2,2,0,0,2,1,0,16,7,228.57
S Badrinath,R Vinay Kumar,1,1,0,0,1,0,0,5,3,166.66
S Badrinath,NLTC Perera,1,4,0,0,0,0,0,4,5,80.00
S Badrinath,RR Powar,0,3,2,0,0,0,0,7,5,140.00
S Badrinath,RV Gomez,1,1,1,0,0,0,1,3,4,75.00
MS Dhoni,RP Singh,5,0,0,0,0,0,0,0,5,0.00
MS Dhoni,NLTC Perera,0,2,0,0,1,0,0,6,3,200.00
MS Dhoni,RV Gomez,0,1,0,0,0,0,0,1,1,100.00
MS Dhoni,RA Jadeja,2,1,0,0,0,1,0,7,4,175.00
JA Morkel,NLTC Perera,0,2,0,0,0,0,0,2,2,100.00
JA Morkel,RA Jadeja,0,1,0,0,0,1,0,7,2,350.00
BB McCullum,JA Morkel,8,1,0,0,1,2,0,17,12,141.66
BB McCullum,DE Bollinger,2,1,0,0,1,0,0,5,4,125.00
BB McCullum,R Ashwin,3,3,0,0,0,0,1,3,7,42.85
BB McCullum,TG Southee,0,2,0,0,2,0,0,10,4,250.00
BB McCullum,SB Jakati,0,4,1,0,0,1,0,12,6,200.00
DPMD Jayawardene,DE Bollinger,5,2,0,0,1,0,0,6,8,75.00
DPMD Jayawardene,R Ashwin,0,0,0,0,1,1,1,10,3,333.33
PA Patel,DE Bollinger,1,1,0,0,0,0,1,1,3,33.33
PA Patel,R Ashwin,3,2,0,0,1,0,0,6,6,100.00
PA Patel,TG Southee,4,0,1,1,2,0,0,13,8,162.50
PA Patel,SB Jakati,3,4,0,0,1,1,0,14,9,155.55
BJ Hodge,DE Bollinger,0,2,0,0,1,0,0,6,3,200.00
BJ Hodge,R Ashwin,1,3,0,0,0,0,0,3,4,75.00
BJ Hodge,TG Southee,1,2,0,0,1,0,0,6,4,150.00
BJ Hodge,SB Jakati,1,1,0,1,0,0,0,4,3,133.33
RA Jadeja,R Ashwin,1,1,1,0,0,1,0,9,4,225.00
RA Jadeja,TG Southee,0,1,0,0,0,1,0,7,2,350.00
