Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
RS Bopara,I Sharma,0,3,0,0,0,0,0,3,3,100.00
RS Bopara,AB Dinda,5,2,0,0,2,0,0,10,9,111.11
RS Bopara,MC Henriques,0,1,0,0,0,0,0,1,1,100.00
RS Bopara,SC Ganguly,0,1,0,0,0,0,1,1,2,50.00
K Goel,I Sharma,6,0,0,0,0,0,1,0,7,0.00
IK Pathan,I Sharma,2,2,1,0,2,1,0,18,8,225.00
IK Pathan,AB Dinda,1,1,0,0,1,0,0,5,3,166.66
IK Pathan,MC Henriques,2,1,0,0,2,0,0,9,5,180.00
IK Pathan,SC Ganguly,0,0,0,0,0,0,1,0,1,0.00
KC Sangakkara,I Sharma,4,1,1,0,0,0,0,3,6,50.00
KC Sangakkara,MC Henriques,1,1,0,0,0,0,0,1,2,50.00
KC Sangakkara,SC Ganguly,0,6,1,0,1,0,0,12,8,150.00
KC Sangakkara,LR Shukla,2,2,1,0,1,0,0,8,6,133.33
KC Sangakkara,CH Gayle,0,2,0,0,0,0,0,2,2,100.00
Yuvraj Singh,MC Henriques,1,1,1,0,2,0,1,11,6,183.33
Yuvraj Singh,SC Ganguly,7,5,0,0,0,1,0,11,13,84.61
Yuvraj Singh,LR Shukla,2,1,0,0,1,1,0,11,5,220.00
Yuvraj Singh,CH Gayle,0,3,1,0,0,0,0,5,4,125.00
DPMD Jayawardene,AB Dinda,0,4,1,0,1,1,0,16,7,228.57
DPMD Jayawardene,MC Henriques,2,4,0,0,1,0,0,8,7,114.28
DPMD Jayawardene,LR Shukla,0,1,0,0,0,0,0,1,1,100.00
DPMD Jayawardene,M Kartik,1,2,0,0,1,0,0,6,4,150.00
T Kohli,AB Dinda,0,0,0,0,0,0,1,0,1,0.00
T Kohli,MC Henriques,1,0,0,0,0,0,0,0,1,0.00
T Kohli,M Kartik,1,1,0,0,0,0,0,1,2,50.00
PP Chawla,AB Dinda,3,0,1,0,0,0,0,2,4,50.00
PP Chawla,MC Henriques,1,1,0,0,0,0,0,1,2,50.00
BB McCullum,IK Pathan,3,3,0,0,0,0,0,3,6,50.00
BB McCullum,YA Abdulla,4,2,0,0,0,1,0,8,7,114.28
BB McCullum,VS Malik,0,0,0,0,1,1,1,10,3,333.33
CH Gayle,IK Pathan,6,2,0,0,2,2,0,22,12,183.33
CH Gayle,YA Abdulla,1,2,1,0,0,1,0,10,5,200.00
CH Gayle,VS Malik,2,1,0,0,0,1,0,7,4,175.00
CH Gayle,PP Chawla,1,2,1,0,0,0,0,4,4,100.00
CH Gayle,RS Bopara,0,1,0,0,0,0,0,1,1,100.00
BJ Hodge,VS Malik,2,1,1,1,0,0,0,6,5,120.00
BJ Hodge,PP Chawla,5,2,1,0,0,0,0,4,8,50.00
BJ Hodge,RS Bopara,1,0,0,0,0,0,0,0,1,0.00
