Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
M Vijay,UT Yadav,4,1,0,0,3,1,0,19,9,211.11
M Vijay,AD Russell,0,1,0,0,0,0,0,1,1,100.00
M Vijay,SP Narine,4,2,0,0,1,0,1,6,8,75.00
M Vijay,J Botha,1,2,0,0,0,0,0,2,3,66.66
M Vohra,UT Yadav,2,1,0,0,0,0,0,1,3,33.33
M Vohra,AD Russell,4,2,3,0,1,1,0,18,11,163.63
M Vohra,SP Narine,2,3,0,0,0,0,1,3,6,50.00
M Vohra,J Botha,1,1,0,0,0,1,0,7,3,233.33
M Vohra,GB Hogg,5,3,0,0,0,0,0,3,8,37.50
M Vohra,PP Chawla,1,1,0,0,0,1,0,7,3,233.33
WP Saha,UT Yadav,1,1,0,0,0,0,0,1,2,50.00
WP Saha,AD Russell,0,2,0,0,0,0,0,2,2,100.00
WP Saha,SP Narine,2,3,0,0,0,1,1,9,7,128.57
WP Saha,GB Hogg,2,2,0,0,0,1,0,8,5,160.00
WP Saha,PP Chawla,1,4,3,1,0,0,0,13,9,144.44
GJ Maxwell,UT Yadav,1,2,0,0,1,0,0,6,4,150.00
GJ Maxwell,AD Russell,2,1,0,0,0,1,0,7,4,175.00
GJ Maxwell,SP Narine,1,1,0,0,0,0,1,1,3,33.33
GJ Maxwell,GB Hogg,2,0,0,0,2,1,0,14,5,280.00
GJ Maxwell,PP Chawla,0,3,1,0,1,1,0,15,6,250.00
DA Miller,UT Yadav,0,3,1,0,0,0,0,5,4,125.00
DA Miller,AD Russell,0,1,0,0,2,2,0,21,5,420.00
DA Miller,GB Hogg,1,1,0,0,0,0,0,1,2,50.00
Gurkeerat Singh,UT Yadav,0,2,0,0,0,0,0,2,2,100.00
Gurkeerat Singh,AD Russell,0,0,0,0,0,0,1,0,1,0.00
Gurkeerat Singh,GB Hogg,2,2,0,0,0,0,0,2,4,50.00
RV Uthappa,Sandeep Sharma,2,2,0,0,1,0,0,6,5,120.00
RV Uthappa,BE Hendricks,1,1,0,0,1,0,0,5,3,166.66
RV Uthappa,Anureet Singh,0,0,1,0,1,0,1,6,3,200.00
G Gambhir,Sandeep Sharma,4,2,0,0,2,0,0,10,8,125.00
G Gambhir,BE Hendricks,1,1,0,0,1,0,0,5,3,166.66
G Gambhir,Anureet Singh,0,0,0,0,1,0,0,4,1,400.00
G Gambhir,AR Patel,3,1,0,0,0,0,0,1,4,25.00
G Gambhir,Gurkeerat Singh,2,2,0,0,0,0,1,2,5,40.00
G Gambhir,GJ Maxwell,0,2,0,0,0,0,0,2,2,100.00
MK Pandey,Sandeep Sharma,1,1,0,0,3,0,0,13,5,260.00
MK Pandey,Anureet Singh,0,1,0,0,1,0,0,5,2,250.00
MK Pandey,AR Patel,1,1,0,0,0,0,0,1,2,50.00
MK Pandey,Gurkeerat Singh,2,2,0,0,0,0,0,2,4,50.00
MK Pandey,GJ Maxwell,0,1,0,0,0,0,1,1,2,50.00
SA Yadav,BE Hendricks,1,0,0,0,1,0,0,4,2,200.00
SA Yadav,Gurkeerat Singh,1,3,0,0,0,0,1,3,5,60.00
SA Yadav,GJ Maxwell,0,2,0,0,0,0,0,2,2,100.00
YK Pathan,BE Hendricks,4,2,0,0,1,0,1,6,8,75.00
YK Pathan,Anureet Singh,0,1,0,0,0,0,0,1,1,100.00
YK Pathan,AR Patel,3,2,0,0,0,2,0,14,7,200.00
YK Pathan,Gurkeerat Singh,0,2,0,0,0,1,0,8,3,266.66
AD Russell,BE Hendricks,0,1,0,0,1,0,0,5,2,250.00
AD Russell,Anureet Singh,1,3,0,0,3,3,0,33,10,330.00
AD Russell,AR Patel,2,3,0,0,1,1,1,13,8,162.50
AD Russell,Gurkeerat Singh,1,0,0,0,0,0,0,0,1,0.00
J Botha,BE Hendricks,1,0,0,0,0,0,0,0,1,0.00
J Botha,Anureet Singh,1,0,0,0,0,0,0,0,1,0.00
J Botha,AR Patel,0,2,0,0,0,0,0,2,2,100.00
PP Chawla,Sandeep Sharma,1,2,0,0,0,0,0,2,3,66.66
PP Chawla,BE Hendricks,1,1,0,0,2,0,0,9,4,225.00
PP Chawla,Anureet Singh,1,0,0,0,0,1,1,6,3,200.00
PP Chawla,AR Patel,0,1,0,0,0,0,0,1,1,100.00
GB Hogg,Sandeep Sharma,0,3,0,0,0,0,0,3,3,100.00
GB Hogg,BE Hendricks,0,1,0,0,0,0,0,1,1,100.00
GB Hogg,Anureet Singh,0,1,0,0,0,0,0,1,1,100.00
SP Narine,Anureet Singh,1,0,0,0,0,0,0,0,1,0.00
