Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
G Gambhir,Z Khan,6,0,0,0,0,0,0,0,6,0.00
G Gambhir,SL Malinga,1,0,0,0,0,0,1,0,2,0.00
JH Kallis,Z Khan,1,5,0,0,0,1,0,11,7,157.14
JH Kallis,SL Malinga,1,3,1,0,1,0,1,9,7,128.57
JH Kallis,CJ Anderson,0,2,0,0,0,0,0,2,2,100.00
JH Kallis,PP Ojha,3,5,3,0,1,2,0,27,14,192.85
JH Kallis,Harbhajan Singh,3,4,2,0,1,0,0,12,10,120.00
JH Kallis,KA Pollard,2,1,1,0,2,0,0,11,6,183.33
MK Pandey,Z Khan,3,4,2,0,0,0,0,8,9,88.88
MK Pandey,SL Malinga,5,3,0,0,0,1,1,9,10,90.00
MK Pandey,CJ Anderson,4,3,0,0,2,1,0,17,10,170.00
MK Pandey,PP Ojha,4,5,0,0,1,0,0,9,10,90.00
MK Pandey,Harbhajan Singh,2,3,1,0,2,0,0,13,8,162.50
MK Pandey,KA Pollard,2,2,1,0,1,0,0,8,6,133.33
RV Uthappa,Z Khan,0,1,0,0,0,0,1,1,2,50.00
YK Pathan,SL Malinga,0,3,0,0,0,0,0,3,3,100.00
YK Pathan,CJ Anderson,0,1,0,0,0,0,0,1,1,100.00
Shakib Al Hasan,SL Malinga,0,1,0,0,0,0,1,1,2,50.00
SA Yadav,CJ Anderson,1,1,0,0,3,0,0,13,5,260.00
MEK Hussey,R Vinay Kumar,2,1,1,0,0,0,0,3,4,75.00
MEK Hussey,M Morkel,8,0,0,0,0,0,0,0,8,0.00
MEK Hussey,SP Narine,0,0,0,0,0,0,1,0,1,0.00
AP Tare,R Vinay Kumar,3,2,1,0,2,0,0,12,8,150.00
AP Tare,M Morkel,2,2,0,0,0,0,0,2,4,50.00
AP Tare,SP Narine,1,1,0,0,0,1,0,7,3,233.33
AP Tare,Shakib Al Hasan,3,2,0,0,0,0,1,2,6,33.33
AP Tare,JH Kallis,0,1,0,0,0,0,0,1,1,100.00
AT Rayudu,M Morkel,3,2,0,0,1,0,0,6,6,100.00
AT Rayudu,SP Narine,3,2,1,0,0,0,1,4,7,57.14
AT Rayudu,Shakib Al Hasan,2,5,2,0,2,0,0,17,11,154.54
AT Rayudu,JH Kallis,4,3,5,0,1,0,0,17,13,130.76
AT Rayudu,PP Chawla,0,2,1,0,0,0,0,4,3,133.33
RG Sharma,M Morkel,0,2,0,0,0,1,1,8,4,200.00
RG Sharma,SP Narine,0,2,0,0,0,0,0,2,2,100.00
RG Sharma,Shakib Al Hasan,1,2,4,0,0,0,0,10,7,142.85
RG Sharma,JH Kallis,0,3,1,0,0,0,0,5,4,125.00
RG Sharma,PP Chawla,1,2,0,0,0,0,0,2,3,66.66
KA Pollard,M Morkel,2,0,0,0,0,0,0,0,2,0.00
KA Pollard,SP Narine,1,0,1,0,0,0,0,2,2,100.00
KA Pollard,PP Chawla,1,2,1,0,0,0,0,4,4,100.00
CJ Anderson,SP Narine,2,1,0,0,0,0,1,1,4,25.00
CJ Anderson,PP Chawla,3,1,0,0,0,0,0,1,4,25.00
Harbhajan Singh,SP Narine,1,0,0,0,0,0,1,0,2,0.00
CM Gautam,SP Narine,2,0,0,0,1,0,0,4,3,133.33
CM Gautam,PP Chawla,1,1,1,0,0,0,1,3,4,75.00
