Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
MEK Hussey,R Sharma,3,1,0,0,1,0,0,5,5,100.00
MEK Hussey,KW Richardson,2,0,0,0,0,0,1,0,3,0.00
WP Saha,R Sharma,1,1,0,0,0,0,1,1,3,33.33
WP Saha,B Kumar,7,1,0,0,0,0,0,1,8,12.50
WP Saha,KW Richardson,1,1,0,0,1,1,0,11,4,275.00
SK Raina,R Sharma,2,4,1,0,0,0,0,6,7,85.71
SK Raina,B Kumar,2,6,0,0,2,0,0,14,10,140.00
SK Raina,KW Richardson,3,6,1,0,1,1,0,18,12,150.00
SK Raina,AB Dinda,2,5,0,0,1,0,0,9,8,112.50
SK Raina,AM Nayar,2,6,2,0,1,0,0,14,11,127.27
SK Raina,LJ Wright,0,2,0,0,0,0,0,2,2,100.00
S Badrinath,R Sharma,2,3,2,0,2,0,0,15,9,166.66
S Badrinath,B Kumar,0,3,0,0,0,0,0,3,3,100.00
S Badrinath,KW Richardson,0,2,0,0,0,0,0,2,2,100.00
S Badrinath,AB Dinda,2,5,1,0,0,0,0,7,8,87.50
S Badrinath,AM Nayar,1,5,1,0,0,0,0,7,7,100.00
S Badrinath,LJ Wright,1,0,0,0,0,0,1,0,2,0.00
MS Dhoni,B Kumar,0,2,0,0,1,0,0,6,3,200.00
MS Dhoni,KW Richardson,0,2,1,0,0,0,0,4,3,133.33
MS Dhoni,AB Dinda,1,1,2,0,2,2,0,25,8,312.50
MS Dhoni,LJ Wright,0,0,0,0,1,1,0,10,2,500.00
RV Uthappa,RA Jadeja,4,1,0,0,0,1,0,7,6,116.66
RV Uthappa,JA Morkel,0,1,0,0,0,0,0,1,1,100.00
RV Uthappa,MM Sharma,1,1,0,0,0,0,0,1,2,50.00
RV Uthappa,CH Morris,1,1,0,0,0,0,0,1,2,50.00
AJ Finch,RA Jadeja,0,1,0,0,0,0,0,1,1,100.00
AJ Finch,JA Morkel,3,0,0,0,1,1,0,10,5,200.00
AJ Finch,MM Sharma,1,0,0,0,1,0,1,4,3,133.33
TL Suman,MM Sharma,0,0,0,0,0,0,1,0,1,0.00
Yuvraj Singh,MM Sharma,1,1,0,0,1,0,1,5,4,125.00
Yuvraj Singh,CH Morris,0,0,0,0,0,0,0,0,0,-
SPD Smith,RA Jadeja,1,1,0,0,0,0,1,1,3,33.33
SPD Smith,JA Morkel,6,3,0,0,1,0,0,7,10,70.00
SPD Smith,MM Sharma,3,5,1,0,0,0,0,7,9,77.77
SPD Smith,CH Morris,2,2,0,0,2,0,0,10,6,166.66
SPD Smith,R Ashwin,2,2,2,0,0,0,0,6,6,100.00
SPD Smith,DJ Bravo,2,2,1,0,0,0,0,4,5,80.00
LJ Wright,MM Sharma,1,1,0,0,0,0,0,1,2,50.00
LJ Wright,CH Morris,3,1,0,0,0,0,0,1,4,25.00
AM Nayar,MM Sharma,1,2,0,0,0,0,0,2,3,66.66
AM Nayar,R Ashwin,1,0,0,0,0,0,0,0,1,0.00
KW Richardson,RA Jadeja,4,2,1,0,0,0,0,4,7,57.14
KW Richardson,JA Morkel,0,2,0,0,0,0,0,2,2,100.00
KW Richardson,CH Morris,0,1,1,0,0,0,1,3,3,100.00
KW Richardson,R Ashwin,2,0,0,0,2,1,0,14,5,280.00
KW Richardson,DJ Bravo,0,3,0,0,0,0,0,3,3,100.00
B Kumar,RA Jadeja,4,2,0,0,1,1,0,12,8,150.00
B Kumar,CH Morris,0,2,1,0,0,0,0,4,3,133.33
B Kumar,DJ Bravo,7,4,2,0,0,0,0,8,13,61.53
R Sharma,DJ Bravo,0,0,0,0,0,0,1,0,1,0.00
AB Dinda,DJ Bravo,0,2,0,0,0,0,0,2,2,100.00
